EID,TYPECODE,DJDATE,IFHOME,PROJECT_CNT,PROJECT_INHOME_CNT,PROJECT_OUTHOME_CNT,PROJECT_INHOME_RATE,PROJECT_OUTHOME_RATE,PROJECT_TYPECODE_CNT,PROJECT_FIRST_TYPECODE,PROJECT_END_TYPECODE,PROJECT_FIRST_TIME,PROJECT_END_TIME
309581,"[5644585 4795020 5221531 5764873 3009195 5160394 4824275 5783305 3194937
 4879766 5571224 3182823 3191391 3143637 3060364 3088466 5615092 5529605
 4397873 5049642 5766933 3004153 3191118 3005192 5594706 5728591 4924327
 5290302 3157347 2996852 4958849 5652214 3095951 3132689 3062311 3212871
 3166878 5147491 5426765 2994121 5700804 3080372 4123541 5690726 5608669
 4265859 5482448 2982449 3075639 3174146 5548058 3068567 3075554 4883773
 5704649 3004216 3112528 3139447 4950855 3119292 4926497 3095952 5453443
 3050341 3055656 5389376 3033685 5160300 4791409 5435747 4250316 4448293
 4788000 5675377 4483573 4281435 4657547 5638631 4136588 4711885 4905354
 5169534 4167800 4145678 4669534 4324656 4896144 4620532 4225184 4987069
 5773357 5537663 4458959 4531288 4361433 4580977 4393252 5301483 4238875
 4367314 5779263 5778419 4871499 4538352 3981757 5645023 4003295 4893292
 4740446 4669456 4841766 4990604 4635030 4149879 4243569 5036815 4151461
 4658877 4680831 4537152 5425807 4270679 4168787 4544543 4811753 5132184
 4208087 4489542 4966990 5349720 5315957 4677491 4157510 4587215 4294320
 4080125 4212910 4510100 4942528 4869249 4858304 5481403 4633623 4559228
 4890773 4705644 4620142 5098051 5289602 5400407 4666671 4217400 4365780
 4550598 4715797 4820727 4868933 4108533 4119349 4964781 5377442 4243395
 4743460 4309226 5646089 5036722 4506955 4027004 5737643 5272611 4649219
 5381976 3070912 4293805 4169431 5571750]","['2015-07' '2014-12' '2015-04' '2015-08' '2013-09' '2015-04' '2014-12'
 '2015-08' '2013-12' '2014-12' '2015-07' '2013-12' '2013-12' '2013-11'
 '2013-10' '2013-10' '2015-07' '2015-07' '2014-07' '2015-03' '2015-08'
 '2013-09' '2013-12' '2013-09' '2015-07' '2015-08' '2015-01' '2015-05'
 '2013-11' '2013-09' '2015-01' '2015-08' '2013-11' '2013-11' '2013-10'
 '2013-12' '2013-11' '2015-03' '2015-06' '2013-09' '2015-08' '2013-10'
 '2014-04' '2015-08' '2015-07' '2014-06' '2015-06' '2013-09' '2013-10'
 '2013-12' '2015-07' '2013-10' '2013-10' '2014-12' '2015-08' '2013-09'
 '2013-11' '2013-11' '2015-01' '2013-11' '2015-01' '2013-11' '2015-06'
 '2013-10' '2013-10' '2015-06' '2013-09' '2015-04' '2014-12' '2015-06'
 '2014-06' '2014-08' '2014-11' '2015-08' '2014-08' '2014-06' '2014-10'
 '2015-07' '2014-04' '2014-11' '2015-01' '2015-04' '2014-05' '2014-05'
 '2014-10' '2014-07' '2014-12' '2014-10' '2014-06' '2015-02' '2015-08'
 '2015-07' '2014-08' '2014-09' '2014-07' '2014-09' '2014-07' '2015-05'
 '2014-06' '2014-07' '2015-08' '2015-08' '2014-12' '2014-09' '2014-01'
 '2015-07' '2014-01' '2014-12' '2014-11' '2014-10' '2014-12' '2015-02'
 '2014-10' '2014-05' '2014-06' '2015-03' '2014-05' '2014-10' '2014-10'
 '2014-09' '2015-06' '2014-06' '2014-05' '2014-09' '2014-12' '2015-03'
 '2014-05' '2014-08' '2015-01' '2015-05' '2015-05' '2014-10' '2014-05'
 '2014-09' '2014-06' '2014-04' '2014-05' '2014-09' '2015-01' '2014-12'
 '2014-12' '2015-06' '2014-10' '2014-09' '2014-12' '2014-11' '2014-10'
 '2015-03' '2015-05' '2015-06' '2014-10' '2014-06' '2014-07' '2014-09'
 '2014-11' '2014-12' '2014-12' '2014-04' '2014-04' '2015-01' '2015-06'
 '2014-06' '2014-11' '2014-07' '2015-07' '2015-03' '2014-09' '2014-02'
 '2015-08' '2015-05' '2014-10' '2015-06' '2013-10' '2014-06' '2014-05'
 '2015-07']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0]",176,16,160,0.09090909090909091,0.9090909090909091,176,5644585,5571750,2015-07,2015-07
129356,[3057488 2994929 4441447],['2013-10' '2013-09' '2014-08'],[0 0 0],3,0,3,0.0,1.0,3,3057488,4441447,2013-10,2014-08
366927,[3077651 5186285],['2013-10' '2015-04'],[1 0],2,1,1,0.5,0.5,2,3077651,5186285,2013-10,2015-04
448840,[5153601 4611143 4419911],['2015-04' '2014-10' '2014-08'],[0 0 0],3,0,3,0.0,1.0,3,5153601,4419911,2015-04,2014-08
153938,[3135872 3233199 4960966 5134739 3135872 3233199 4960966 5134739],"['2013-11' '2013-12' '2015-01' '2015-03' '2013-11' '2013-12' '2015-01'
 '2015-03']",[0 0 0 1 0 0 0 1],8,2,6,0.25,0.75,4,3135872,5134739,2013-11,2015-03
211283,[4816918 4816614 4738292 4816669 4816763 5727820 4094886 5727659],"['2014-12' '2014-12' '2014-11' '2014-12' '2014-12' '2015-08' '2014-04'
 '2015-08']",[1 1 1 1 1 1 1 1],8,8,0,1.0,0.0,8,4816918,5727659,2014-12,2015-08
22866,[5331006],['2015-05'],[0],1,0,1,0.0,1.0,1,5331006,5331006,2015-05,2015-05
325973,[3061217 4283659 3060628],['2013-10' '2014-06' '2013-10'],[1 1 1],3,3,0,1.0,0.0,3,3061217,3060628,2013-10,2013-10
514390,[4983423 5473547 5757741],['2015-02' '2015-06' '2015-08'],[1 1 1],3,3,0,1.0,0.0,3,4983423,5757741,2015-02,2015-08
211284,[3221522],['2013-12'],[0],1,0,1,0.0,1.0,1,3221522,3221522,2013-12,2013-12
129369,[4875123],['2014-12'],[1],1,1,0,1.0,0.0,1,4875123,4875123,2014-12,2014-12
112986,[3162984 5492855],['2013-11' '2015-07'],[1 1],2,2,0,1.0,0.0,2,3162984,5492855,2013-11,2015-07
498013,[4461451 4141911 5404283 4313424],['2014-08' '2014-05' '2015-06' '2014-07'],[0 0 0 0],4,0,4,0.0,1.0,4,4461451,4313424,2014-08,2014-07
309598,[4895002],['2014-12'],[1],1,1,0,1.0,0.0,1,4895002,4895002,2014-12,2014-12
465247,[3967846],['2014-01'],[0],1,0,1,0.0,1.0,1,3967846,3967846,2014-01,2014-01
112992,[5081230 5219403 5504507 4743021 5222519 4775301 5179722 5463053 5619610],"['2015-03' '2015-04' '2015-07' '2014-11' '2015-04' '2014-11' '2015-04'
 '2015-06' '2015-07']",[1 1 0 1 0 1 0 0 0],9,4,5,0.4444444444444444,0.5555555555555556,9,5081230,5619610,2015-03,2015-07
465249,[4071026 5279863 3121013],['2014-03' '2015-05' '2013-11'],[1 1 1],3,3,0,1.0,0.0,3,4071026,3121013,2014-03,2013-11
276834,"[3206912 3081342 4630983 3046964 4485757 4526509 4630979 2985720 4163179
 5455075 4512753 4408896 4042241 4185176 4452570 5596168 5170807 4210520
 4273988 4262524 4150093 4608778 4249657]","['2013-12' '2013-10' '2014-10' '2013-10' '2014-08' '2014-09' '2014-10'
 '2013-09' '2014-05' '2015-06' '2014-09' '2014-07' '2014-03' '2014-05'
 '2014-08' '2015-07' '2015-04' '2014-05' '2014-06' '2014-06' '2014-05'
 '2014-10' '2014-06']",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],23,23,0,1.0,0.0,23,3206912,4249657,2013-12,2014-06
498019,[3964974 5492855],['2014-01' '2015-07'],[1 1],2,2,0,1.0,0.0,2,3964974,5492855,2014-01,2015-07
72035,[5202599],['2015-04'],[1],1,1,0,1.0,0.0,1,5202599,5202599,2015-04,2015-04
391525,[4440472 4022154 4629939 4484477],['2014-08' '2014-02' '2014-10' '2014-08'],[1 0 0 0],4,1,3,0.25,0.75,4,4440472,4484477,2014-08,2014-08
399714,[3990455],['2014-01'],[1],1,1,0,1.0,0.0,1,3990455,3990455,2014-01,2014-01
375136,[3241886],['2013-12'],[1],1,1,0,1.0,0.0,1,3241886,3241886,2013-12,2013-12
194920,[4752652],['2014-11'],[1],1,1,0,1.0,0.0,1,4752652,4752652,2014-11,2014-11
63849,[4496253],['2014-08'],[0],1,0,1,0.0,1.0,1,4496253,4496253,2014-08,2014-08
80230,[4553488 4768996],['2014-09' '2014-11'],[1 1],2,2,0,1.0,0.0,2,4553488,4768996,2014-09,2014-11
203115,[5448180],['2015-06'],[1],1,1,0,1.0,0.0,1,5448180,5448180,2015-06,2015-06
47471,"[3087440 3183052 3127926 3186407 4502253 4898536 4463615 4991844 5623704
 5475476 4145666 4975022 4641365]","['2013-10' '2013-12' '2013-11' '2013-12' '2014-09' '2015-01' '2014-08'
 '2015-02' '2015-07' '2015-06' '2014-05' '2015-01' '2014-10']",[0 1 1 1 1 1 1 1 1 1 1 1 1],13,12,1,0.9230769230769231,0.07692307692307693,13,3087440,4641365,2013-10,2014-10
440688,[4869320 4851247],['2014-12' '2014-12'],[1 1],2,2,0,1.0,0.0,2,4869320,4851247,2014-12,2014-12
129393,[3110476 3107230 4062321 4726184 5105671 5179083],['2013-11' '2013-11' '2014-03' '2014-11' '2015-03' '2015-04'],[0 0 1 1 0 0],6,2,4,0.3333333333333333,0.6666666666666666,6,3110476,5179083,2013-11,2015-04
350578,[4443989 4340266 5414218 4008234 5018526 4728667 4981271 4728669 4388432],"['2014-08' '2014-07' '2015-06' '2014-01' '2015-02' '2014-11' '2015-02'
 '2014-11' '2014-07']",[1 1 1 1 1 1 1 1 1],9,9,0,1.0,0.0,9,4443989,4388432,2014-08,2014-07
22898,[5302908 4885432 5070338],['2015-05' '2014-12' '2015-03'],[0 0 0],3,0,3,0.0,1.0,3,5302908,5070338,2015-05,2015-03
186741,[5729603 5616091],['2015-08' '2015-07'],[0 0],2,0,2,0.0,1.0,2,5729603,5616091,2015-08,2015-07
473462,"[4981023 5355936 2998002 4940794 3128084 3021528 2974917 3052358 3202328
 4920622 2975175 3969429 5738956 5313746 4894230 4664703 4908119 4942078
 4291819 5598036 4551498 4074575 4828246 4411870 4180636 4003946 4693636
 4045305 4303256 5271188 4667405 4534523 4417343 4130447 4658579]","['2015-02' '2015-05' '2013-09' '2015-01' '2013-11' '2013-09' '2013-09'
 '2013-10' '2013-12' '2015-01' '2013-09' '2014-01' '2015-08' '2015-05'
 '2014-12' '2014-10' '2015-01' '2015-01' '2014-06' '2015-07' '2014-09'
 '2014-03' '2014-12' '2014-07' '2014-05' '2014-01' '2014-11' '2014-03'
 '2014-07' '2015-05' '2014-10' '2014-09' '2014-08' '2014-04' '2014-10']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],35,1,34,0.02857142857142857,0.9714285714285714,35,4981023,4658579,2015-02,2014-10
473463,[4626611],['2014-10'],[0],1,0,1,0.0,1.0,1,4626611,4626611,2014-10,2014-10
88441,[5070463],['2015-03'],[1],1,1,0,1.0,0.0,1,5070463,5070463,2015-03,2015-03
72057,[4840715],['2014-12'],[0],1,0,1,0.0,1.0,1,4840715,4840715,2014-12,2014-12
113017,[2983335 2992668],['2013-09' '2013-09'],[0 0],2,0,2,0.0,1.0,2,2983335,2992668,2013-09,2013-09
522618,[5684627],['2015-08'],[1],1,1,0,1.0,0.0,1,5684627,5684627,2015-08,2015-08
407933,"[3065418 3242672 3171090 3040547 4248849 5722567 4425311 5787657 5224410
 5206378 4207287]","['2013-10' '2013-12' '2013-11' '2013-10' '2014-06' '2015-08' '2014-08'
 '2015-08' '2015-04' '2015-04' '2014-05']",[1 1 1 1 1 0 1 1 1 0 1],11,9,2,0.8181818181818182,0.18181818181818182,11,3065418,4207287,2013-10,2014-05
104830,[4437406],['2014-08'],[0],1,0,1,0.0,1.0,1,4437406,4437406,2014-08,2014-08
162175,[4871929],['2014-12'],[0],1,0,1,0.0,1.0,1,4871929,4871929,2014-12,2014-12
260480,[5110252 5433247 5367245],['2015-03' '2015-06' '2015-06'],[0 0 0],3,0,3,0.0,1.0,3,5110252,5367245,2015-03,2015-06
407935,[4192992],['2014-05'],[0],1,0,1,0.0,1.0,1,4192992,4192992,2014-05,2014-05
63874,[4651907 4651631],['2014-10' '2014-10'],[0 0],2,0,2,0.0,1.0,2,4651907,4651631,2014-10,2014-10
137603,"[2997695 3163549 2994135 3164163 3172110 3189533 3166914 3173318 3085725
 3059785 3061879 3167776 3228156 3193635 3171290 3016856 3167979 3216759
 3101071 3164616 3189234 3168029 3164305 3139977 3085514 3163682 3182867
 3163145 3136371 3163687 2982610 3062524 3089968 3183214 3140589 3217948
 3135350 3163928 3001943 3061049 3012243 2986963 3008854 2995764 3035271
 3211283 5561437 4197483 4817325 4541570 4725066 4742128 5336458 4015102
 5403341 5642197 3974398 4415669 5571347 4420237 4532145 5102974 4888374
 4025893 4107191 5158797 4153378 4783191 4757752 4725335 4766995 5589462
 4400576 5076334 4878827 4107480 4658078 4305297 5090492 4346282 4779852
 4695036 4125983 4106811 4106846 4750765 4340747 4197453 5492855 4789234
 4443368 5321620 4795371 4515549 5499365 4321733 4752940 4307538 4822018
 4261406 4303044 5104410 4375046 4375713 5192647 5582926 4800997 4104236
 4894496 4548917 4308790 4854835 4764161 5121261 4308774 5411367 4014509
 4761729 5026035 5208062 4588104 4950907 4804152 4898263 4725062 4199358
 4699624 4309502 4607302 4815140 4752299 4106676 4400394 4535265 4208940
 4196977 4859209 4562948 4688719 4021872 5673753 4551683 4950889 4106689
 4103121 4308603 4102937 5432261 5423097 5354864 4126196 3000987 3082287
 3197286 5437892 4015226 4107506]","['2013-09' '2013-11' '2013-09' '2013-11' '2013-11' '2013-12' '2013-11'
 '2013-12' '2013-10' '2013-10' '2013-10' '2013-11' '2013-12' '2013-12'
 '2013-11' '2013-09' '2013-11' '2013-12' '2013-11' '2013-11' '2013-12'
 '2013-11' '2013-11' '2013-11' '2013-10' '2013-11' '2013-12' '2013-11'
 '2013-11' '2013-11' '2013-09' '2013-10' '2013-10' '2013-12' '2013-11'
 '2013-12' '2013-11' '2013-11' '2013-09' '2013-10' '2013-09' '2013-09'
 '2013-09' '2013-09' '2013-10' '2013-12' '2015-07' '2014-05' '2014-12'
 '2014-09' '2014-11' '2014-11' '2015-05' '2014-02' '2015-06' '2015-07'
 '2014-01' '2014-08' '2015-07' '2014-08' '2014-09' '2015-03' '2014-12'
 '2014-02' '2014-04' '2015-04' '2014-05' '2014-11' '2014-11' '2014-11'
 '2014-11' '2015-07' '2014-07' '2015-03' '2014-12' '2014-04' '2014-10'
 '2014-07' '2015-03' '2014-07' '2014-11' '2014-11' '2014-04' '2014-04'
 '2014-04' '2014-11' '2014-07' '2014-05' '2015-07' '2014-12' '2014-08'
 '2015-05' '2014-12' '2014-09' '2015-07' '2014-07' '2014-11' '2014-07'
 '2014-12' '2014-06' '2014-07' '2015-03' '2014-07' '2014-07' '2015-04'
 '2015-07' '2014-12' '2014-04' '2014-12' '2014-09' '2014-07' '2014-12'
 '2014-11' '2015-03' '2014-07' '2015-06' '2014-02' '2014-11' '2015-02'
 '2015-04' '2014-09' '2015-01' '2014-12' '2015-01' '2014-11' '2014-05'
 '2014-11' '2014-07' '2014-10' '2014-12' '2014-11' '2014-04' '2014-07'
 '2014-09' '2014-04' '2014-05' '2014-12' '2014-09' '2014-11' '2014-02'
 '2015-08' '2014-09' '2015-01' '2014-04' '2014-04' '2014-07' '2014-04'
 '2015-06' '2015-06' '2015-05' '2014-04' '2013-09' '2013-10' '2013-12'
 '2015-06' '2014-02' '2014-04']","[1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0
 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1 1 1 1
 1 1 1 1 0 0 1 1 0 1 1 0 0 1 0 1 1 0 0 1 0 1 1 0 1 1 1 0 0 1 1 1 0 0 1 1 0
 1 1 0 0 1 1 0 1 0]",157,109,48,0.6942675159235668,0.3057324840764331,157,2997695,4107506,2013-09,2014-04
88452,"[4916143 4594498 5575916 4729874 4761781 4779724 5008687 5185417 5654464
 4631869 4630728 4996308 4530437 4579305 5207370 5037268 5346192 4822433
 5601857 4779728 5166394 4946518 5432044 4950883 5642499 4761784 4800071
 4921990 5487564 4860520 4791203 4761439 4466607 5421025 4466626 5229224
 5630018 4998105 4443033 4630730 4859462 5638584 4766969 5623031 5218431
 4800301 5096275 5440639 5511177 4379053 5125611 4886561 5393786 5447845
 5305782 5157051 4438077 4620273 5563911 5499341 5565066 5145890 5511158
 5201939 5004766 4761778 5390698 5134982 5336427 4536755]","['2015-01' '2014-09' '2015-07' '2014-11' '2014-11' '2014-11' '2015-02'
 '2015-04' '2015-08' '2014-10' '2014-10' '2015-02' '2014-09' '2014-09'
 '2015-04' '2015-03' '2015-05' '2014-12' '2015-07' '2014-11' '2015-04'
 '2015-01' '2015-06' '2015-01' '2015-07' '2014-11' '2014-12' '2015-01'
 '2015-06' '2014-12' '2014-12' '2014-11' '2014-08' '2015-06' '2014-08'
 '2015-04' '2015-07' '2015-02' '2014-08' '2014-10' '2014-12' '2015-07'
 '2014-11' '2015-07' '2015-04' '2014-12' '2015-03' '2015-06' '2015-07'
 '2014-07' '2015-03' '2014-12' '2015-06' '2015-06' '2015-05' '2015-04'
 '2014-08' '2014-10' '2015-07' '2015-07' '2015-07' '2015-03' '2015-07'
 '2015-04' '2015-02' '2014-11' '2015-06' '2015-03' '2015-05' '2014-09']","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",70,70,0,1.0,0.0,70,4916143,4536755,2015-01,2014-09
366981,[4429708 4696892],['2014-08' '2014-11'],[0 0],2,0,2,0.0,1.0,2,4429708,4696892,2014-08,2014-11
153989,[3225216 4625036 4919971 5786685 5122727 4045400 5498105 3071415 5750101],"['2013-12' '2014-10' '2015-01' '2015-08' '2015-03' '2014-03' '2015-07'
 '2013-10' '2015-08']",[1 0 0 1 1 1 0 0 1],9,5,4,0.5555555555555556,0.4444444444444444,9,3225216,5750101,2013-12,2015-08
391560,[5782197 5782075],['2015-08' '2015-08'],[1 1],2,2,0,1.0,0.0,2,5782197,5782075,2015-08,2015-08
268683,"[2983208 3077550 2984190 3231217 3064462 3090356 5483716 4217693 5516866
 4837438 5609641 4837516 4526728 4822694 4677756 4015437 4640082 4523715
 4062515 4262517 4308260 4631094 4821961 4565258 5622575 4867377 5582306]","['2013-09' '2013-10' '2013-09' '2013-12' '2013-10' '2013-10' '2015-06'
 '2014-06' '2015-07' '2014-12' '2015-07' '2014-12' '2014-09' '2014-12'
 '2014-10' '2014-02' '2014-10' '2014-09' '2014-03' '2014-06' '2014-07'
 '2014-10' '2014-12' '2014-09' '2015-07' '2014-12' '2015-07']",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1],27,26,1,0.9629629629629629,0.037037037037037035,27,2983208,5582306,2013-09,2015-07
39308,"[3090467 3119324 3069913 3173160 3017043 2998732 2985147 3176254 3053147
 3086937 3089982 3165011 3064785 3128974 2986695 3104586 3032889 3132852
 2985836 3104471 3069230 3026269 2989354 3129030 3052498 3118305 3090885
 3091224 3163148 2972141 2974082 3108867 3141599 3134203 3065338 3023126
 3066053 2983715 3019736 3020184 3184349 2988450 3030662 3056909 3026311
 2972029 3002689 3132989 3088938 3073323 3082232 2987332 3115481 3111740
 3059734 3132114 3043836 3075263 3163188 3074361 3055068 3055085 3069287
 3023109 3129176 3100916 3125880 3029527 3121892 3115294 3029210 3068053
 3129036 3045521 3127445 3118388 3119365 3167980 5001590 5663888 4384546
 4601760 4154074 4308816 4725308 5069774 4210410 4729879 4579239 4737753
 4309703 5432246 5430865 5650615 4866201 4240401 4773112 5142726 4279935
 5508817 5190150 4521842 4345886 4213913 5510932 4827329 4144059 4153594
 4461934 5168861 4488902 5511052 4199733 4241193 4836900 4208971 5015863
 4601791 4795109 4248758 4603428 4125814 5400451 4586070 4977814 5164844
 4856496 4205862 3122065 4144057]","['2013-10' '2013-11' '2013-10' '2013-12' '2013-09' '2013-09' '2013-09'
 '2013-12' '2013-10' '2013-10' '2013-10' '2013-11' '2013-10' '2013-11'
 '2013-09' '2013-11' '2013-09' '2013-11' '2013-09' '2013-11' '2013-10'
 '2013-09' '2013-09' '2013-11' '2013-10' '2013-11' '2013-10' '2013-10'
 '2013-11' '2013-09' '2013-09' '2013-11' '2013-11' '2013-11' '2013-10'
 '2013-09' '2013-10' '2013-09' '2013-09' '2013-09' '2013-12' '2013-09'
 '2013-09' '2013-10' '2013-09' '2013-09' '2013-09' '2013-11' '2013-10'
 '2013-10' '2013-10' '2013-09' '2013-11' '2013-11' '2013-10' '2013-11'
 '2013-10' '2013-10' '2013-11' '2013-10' '2013-10' '2013-10' '2013-10'
 '2013-09' '2013-11' '2013-11' '2013-11' '2013-09' '2013-11' '2013-11'
 '2013-09' '2013-10' '2013-11' '2013-10' '2013-11' '2013-11' '2013-11'
 '2013-11' '2015-02' '2015-08' '2014-07' '2014-09' '2014-05' '2014-07'
 '2014-11' '2015-03' '2014-05' '2014-11' '2014-09' '2014-11' '2014-07'
 '2015-06' '2015-06' '2015-08' '2014-12' '2014-06' '2014-11' '2015-03'
 '2014-06' '2015-07' '2015-04' '2014-09' '2014-07' '2014-05' '2015-07'
 '2014-12' '2014-05' '2014-05' '2014-08' '2015-04' '2014-08' '2015-07'
 '2014-05' '2014-06' '2014-12' '2014-04' '2015-02' '2014-09' '2014-12'
 '2014-06' '2014-10' '2014-04' '2015-06' '2014-09' '2015-02' '2015-04'
 '2014-12' '2014-04' '2013-11' '2014-05']","[0 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1
 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0 1
 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1]",130,102,28,0.7846153846153846,0.2153846153846154,130,3090467,4144057,2013-10,2014-05
514443,[3239152 4733426],['2013-12' '2014-11'],[1 1],2,2,0,1.0,0.0,2,3239152,4733426,2013-12,2014-11
178574,"[5009276 4621822 4205840 4028190 4825248 4478647 4836613 4674377 5780621
 4104308 5630500 4533619 5403052 4293733 3142371 3145982]","['2015-02' '2014-10' '2014-04' '2014-02' '2014-12' '2014-08' '2014-12'
 '2014-10' '2015-08' '2014-04' '2015-07' '2014-09' '2015-06' '2014-06'
 '2013-11' '2013-11']",[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],16,15,1,0.9375,0.0625,16,5009276,3145982,2015-02,2013-11
47505,[4205631],['2014-04'],[0],1,0,1,0.0,1.0,1,4205631,4205631,2014-04,2014-04
285074,[4662571 5591205 4869968 4006106 4963746],['2014-10' '2015-07' '2014-12' '2014-01' '2015-01'],[0 0 0 1 0],5,1,4,0.2,0.8,5,4662571,4963746,2014-10,2015-01
22931,"[2975858 5637395 5426795 4686354 5628090 4435597 4402442 5235217 4228997
 4229000 5617431 5383632 4181185 4128580 5085673 4552602 4588570 5183994
 5112291 4329178 4079407 4753037 4408668 4459078]","['2013-09' '2015-07' '2015-06' '2014-10' '2015-07' '2014-08' '2014-07'
 '2015-04' '2014-06' '2014-06' '2015-07' '2015-06' '2014-05' '2014-04'
 '2015-03' '2014-09' '2014-09' '2015-04' '2015-03' '2014-07' '2014-04'
 '2014-11' '2014-07' '2014-08']",[0 0 1 0 0 0 1 0 1 1 1 0 1 0 0 0 1 1 1 0 1 1 1 0],24,12,12,0.5,0.5,24,2975858,4459078,2013-09,2014-08
342420,[3985889],['2014-01'],[1],1,1,0,1.0,0.0,1,3985889,3985889,2014-01,2014-01
465301,[4701513],['2014-11'],[1],1,1,0,1.0,0.0,1,4701513,4701513,2014-11,2014-11
63889,[3053478 3168177 4984840 4194404],['2013-10' '2013-11' '2015-02' '2014-05'],[1 1 1 1],4,4,0,1.0,0.0,4,3053478,4194404,2013-10,2014-05
301463,"[3193683 3196950 5186533 4945057 5266673 4700852 5003265 5167268 4585162
 4639636 4375198 4639545 4639640 4857838 4003498]","['2013-12' '2013-12' '2015-04' '2015-01' '2015-05' '2014-11' '2015-02'
 '2015-04' '2014-09' '2014-10' '2014-07' '2014-10' '2014-10' '2014-12'
 '2014-01']",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],15,15,0,1.0,0.0,15,3193683,4003498,2013-12,2014-01
55705,[4029948],['2014-02'],[0],1,0,1,0.0,1.0,1,4029948,4029948,2014-02,2014-02
235930,[3026685],['2013-09'],[1],1,1,0,1.0,0.0,1,3026685,3026685,2013-09,2013-09
514459,[4236005 5324124 4759432 5361678],['2014-06' '2015-05' '2014-11' '2015-06'],[0 0 0 0],4,0,4,0.0,1.0,4,4236005,5361678,2014-06,2015-06
252316,[4179155],['2014-05'],[0],1,0,1,0.0,1.0,1,4179155,4179155,2014-05,2014-05
473501,[5782101],['2015-08'],[0],1,0,1,0.0,1.0,1,5782101,5782101,2015-08,2015-08
154017,"[3035134 3176873 3090873 3028710 5621522 4873613 5428411 4919230 4387643
 4891430]","['2013-09' '2013-12' '2013-10' '2013-09' '2015-07' '2014-12' '2015-06'
 '2015-01' '2014-07' '2014-12']",[0 0 1 0 0 1 1 1 0 0],10,4,6,0.4,0.6,10,3035134,4891430,2013-09,2014-12
88481,[4850333 4850562],['2014-12' '2014-12'],[0 0],2,0,2,0.0,1.0,2,4850333,4850562,2014-12,2014-12
203170,[5762358 5788457 5167744 5313167],['2015-08' '2015-08' '2015-04' '2015-05'],[1 1 0 0],4,2,2,0.5,0.5,4,5762358,5313167,2015-08,2015-05
350625,[5446321],['2015-06'],[0],1,0,1,0.0,1.0,1,5446321,5446321,2015-06,2015-06
145826,[5472769 5563793 5658743 5659509 4894653],['2015-06' '2015-07' '2015-08' '2015-08' '2014-12'],[1 1 1 1 1],5,5,0,1.0,0.0,5,5472769,4894653,2015-06,2014-12
457122,"[3046823 3134899 3127991 5763001 4098243 4860929 4833253 4842970 5697950
 5383181 4705810 5483655 4381595 4743460]","['2013-10' '2013-11' '2013-11' '2015-08' '2014-04' '2014-12' '2014-12'
 '2014-12' '2015-08' '2015-06' '2014-11' '2015-06' '2014-07' '2014-11']",[1 1 1 1 1 1 1 1 0 1 1 1 1 1],14,13,1,0.9285714285714286,0.07142857142857142,14,3046823,4743460,2013-10,2014-11
