EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TZ_CNT,TZ_INHOME_CNT,TZ_OUTHOME_CNT,TZ_INHOME_RATE,TZ_OUTHOME_RATE,TZ_CLOSE_CNT,TZ_OPEN_CNT,TZ_CLOSE_RATE,TZ_OPEN_RATE,TZ_BTBL_AVG,IS_TZ_ACTIVE,TZ_QY_FIRST_TIME,TZ_QY_END_TIME,TZ_FIRST_CLOSE_TIME
287311,[60946],[1],[ 0.333],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,1,2015-01,2015-01,2018-01
161312,[628641],[1],[ 0.091],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.091,1,2014-01,2014-01,2018-01
189011,[698214 314079],[0 1],[ 0.408  0.225],[2006 2014],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.3165,1,2006-01,2014-01,2018-01
57940,[690788],[1],[ 0.917],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.917,1,2005-01,2005-01,2018-01
254550,[660239 736428 282688],[1 1 1],[ 0.5  0.5  0.9],[2013 2014 2014],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.6333333333333333,1,2013-01,2014-01,2018-01
516695,[690220 633781 713601 692082 670163 678946],[0 0 0 1 0 0],[ 0.51  0.51  0.7   0.51  0.9   0.7 ],[2006 2010 2010 2010 2010 2011],[ 2018.  2014.  2018.  2018.  2018.  2012.],6,1,5,0.16666666666666666,0.8333333333333334,2,4,0.3333333333333333,0.6666666666666666,0.6383333333333333,1,2006-01,2011-01,2018-01
189015,[436145],[1],[ 1.],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2012-01,2012-01,2018-01
123481,[736552],[1],[ 0.037],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.037000000000000005,1,2000-01,2000-01,2018-01
287321,[663411],[1],[ 0.98],[2008],[ 2010.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.98,1,2008-01,2008-01,2010-01
90715,[628994],[0],[ 1.],[2000],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2000-01,2000-01,2018-01
189017,[195698],[1],[ 0.667],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.667,1,2014-01,2014-01,2018-01
451161,[180675],[1],[ 0.1],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,1,2015-01,2015-01,2018-01
385631,[647063],[1],[ 0.],[2003],[ 2006.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.0,1,2003-01,2003-01,2006-01
189023,[723541],[0],[ 0.51],[2008],[ 2012.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.51,1,2008-01,2008-01,2012-01
254561,"[113140 695926 674523 684553 654700 625643 709370 684796 677528 628576
 688818 685879 676070 689387 633265 737663 696829 690714]",[1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],"[ 1.     1.     0.985  0.2    0.1    1.     0.2    0.033  0.95   0.51   1.
  1.     1.     0.51   1.     1.     0.8    0.51 ]","[1992 1993 1995 1998 1998 1998 1999 2002 2004 2006 2009 2013 2013 2014 2014
 2015 2015 2015]","[ 2018.  2018.  2006.  2004.  2005.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.]",18,3,15,0.16666666666666666,0.8333333333333334,3,15,0.16666666666666666,0.8333333333333334,0.711,1,1992-01,2015-01,2018-01
123487,[719268],[1],[ 0.51],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.51,1,2014-01,2014-01,2018-01
25191,[337932],[1],[ 0.5],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2015-01,2015-01,2018-01
90728,[645858 632309 682528 705510 700409 656982 710443],[0 0 0 0 0 1 0],[ 1.     0.6    0.377  0.3    1.     0.5    0.9  ],[1984 2005 2007 2010 2013 2014 2015],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.],7,1,6,0.14285714285714285,0.8571428571428571,0,7,0.0,1.0,0.6681428571428573,1,1984-01,2015-01,2018-01
287337,[734358],[1],[ 0.167],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.16699999999999998,1,2012-01,2012-01,2018-01
287338,[701216],[0],[ 0.3],[2009],[ 2012.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.3,1,2009-01,2009-01,2012-01
221807,[725827],[0],[ 0.99],[2011],[ 2013.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.99,1,2011-01,2011-01,2013-01
90737,[668877 365902 705066],[0 1 0],[ 0.51  0.5   0.6 ],[1999 2014 2015],[ 2013.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,1,2,0.3333333333333333,0.6666666666666666,0.5366666666666666,1,1999-01,2015-01,2013-01
254586,[732923 662852 641052 713295 667668],[0 0 0 0 1],[ 1.   0.5  0.4  1.   1. ],[1998 1999 2003 2008 2012],[ 2018.  2018.  2018.  2018.  2018.],5,1,4,0.2,0.8,0,5,0.0,1.0,0.78,1,1998-01,2012-01,2018-01
221819,[628055],[1],[ 0.192],[2001],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.192,1,2001-01,2001-01,2007-01
90748,[4005],[1],[ 0.8],[2004],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,1,2004-01,2004-01,2018-01
123518,[735445],[0],[ 0.4],[2009],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.4,1,2009-01,2009-01,2018-01
254591,[731568],[0],[ 0.8],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.8,1,2015-01,2015-01,2018-01
25216,[662402],[0],[ 0.2],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.2,1,2015-01,2015-01,2018-01
483971,[661966],[0],[ 0.7],[2011],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.7,1,2011-01,2011-01,2018-01
385668,[289055],[1],[ 0.8],[1995],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,1,1995-01,1995-01,2018-01
418437,[642821 698469],[1 1],[ 1.  1.],[1993 1993],[ 2006.  2009.],2,2,0,1.0,0.0,2,0,1.0,0.0,1.0,1,1993-01,1993-01,2006-01
320134,[709840 624460],[0 1],[ 1.   0.4],[2003 2008],[ 2018.  2008.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.7,1,2003-01,2008-01,2018-01
57990,[380171 707770],[1 0],[ 0.49  0.5 ],[2005 2014],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.495,1,2005-01,2014-01,2018-01
287363,[151317 440048],[1 1],[ 0.105  0.116],[2012 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.11049999999999999,1,2012-01,2014-01,2018-01
418439,[70953],[1],[ 0.5],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2013-01,2013-01,2018-01
90762,[639555  71115],[0 1],[ 1.    0.25],[2014 2014],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.625,1,2014-01,2014-01,2018-01
385675,[216530],[1],[ 0.55],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.55,1,2005-01,2005-01,2018-01
418444,[643049],[1],[ 0.89],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.89,1,2007-01,2007-01,2018-01
287374,[7844],[1],[ 1.],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
287376,[269202],[1],[ 0.99],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.99,1,2013-01,2013-01,2018-01
90776,[651017 638850 678492 636318 727119 682283 682679],[0 1 0 1 0 1 0],[ 0.25   0.06   0.301  0.22   0.077  0.351  1.   ],[2003 2003 2004 2005 2010 2011 2013],[ 2005.  2018.  2018.  2018.  2018.  2018.  2018.],7,3,4,0.42857142857142855,0.5714285714285714,1,6,0.14285714285714285,0.8571428571428571,0.3227142857142857,1,2003-01,2013-01,2005-01
25242,[722666 678966],[1 1],[ 1.  1.],[2002 2006],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,1.0,1,2002-01,2006-01,2018-01
239366,[672747],[1],[ 1.],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
25246,[674331 648252],[1 1],[ 0.333  0.333],[2014 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.33299999999999996,1,2014-01,2014-01,2018-01
352928,[654347 480811],[0 1],[ 0.154  0.11 ],[1998 2003],[ 2000.  2018.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.132,1,1998-01,2003-01,2000-01
221860,[ 66343 650957 235434 443007  73825 674876],[1 1 1 1 1 0],[ 0.3    1.     0.3    1.     1.     0.936],[2000 2007 2008 2009 2009 2010],[ 2018.  2018.  2018.  2018.  2018.  2018.],6,5,1,0.8333333333333334,0.16666666666666666,0,6,0.0,1.0,0.7559999999999999,1,2000-01,2010-01,2018-01
58020,[120],[1],[ 0.2],[2002],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,1,2002-01,2002-01,2018-01
25252,[20381],[1],[ 0.52],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.52,1,2009-01,2009-01,2018-01
25253,[701160],[0],[ 0.335],[2010],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.335,1,2010-01,2010-01,2018-01
123556,[190182],[1],[ 0.04],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.04,1,2011-01,2011-01,2018-01
254633,[642673],[0],[ 0.033],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.033,1,2014-01,2014-01,2018-01
385706,[656753  20438],[1 1],[ 1.  1.],[2012 2012],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,1.0,1,2012-01,2012-01,2018-01
352940,[628039],[0],[ 0.16],[2004],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.16,1,2004-01,2004-01,2018-01
418477,[659254 625097 671261 636584 513762 439289 381157 276101 229955 112380],[0 0 0 1 1 1 1 1 1 1],[ 0.094  0.072  0.036  0.118  0.25   0.039  0.2    0.049  0.122  0.022],[2011 2012 2014 2014 2014 2014 2014 2014 2014 2014],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],10,7,3,0.7,0.3,0,10,0.0,1.0,0.1002,1,2011-01,2014-01,2018-01
484016,[685397],[0],[ 0.3],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.3,1,2015-01,2015-01,2018-01
385720,[504848 512097],[1 1],[ 0.25  1.  ],[2013 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.625,1,2013-01,2015-01,2018-01
516793,[141422 634370 671298 716105 231656  25571 408886],[1 1 1 0 1 1 1],[ 1.     1.     0.5    0.429  1.     0.1    0.091],[2003 2006 2013 2014 2014 2014 2015],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.],7,6,1,0.8571428571428571,0.14285714285714285,0,7,0.0,1.0,0.5885714285714286,1,2003-01,2015-01,2018-01
516795,[724823],[0],[ 0.8],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.8,1,2012-01,2012-01,2018-01
287422,[452020],[1],[ 0.5],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2010-01,2010-01,2018-01
320192,[634160 639999 670723 398897],[0 0 0 1],[ 0.117  0.5    0.5    0.51 ],[1998 2007 2011 2011],[ 2018.  2018.  2018.  2018.],4,1,3,0.25,0.75,0,4,0.0,1.0,0.40675,1,1998-01,2011-01,2018-01
352961,[ 52069 649157 673912 655212 638658],[1 1 1 1 1],[ 0.5  0.5  0.7  0.6  0.7],[2009 2010 2015 2015 2015],[ 2018.  2018.  2018.  2018.  2018.],5,5,0,1.0,0.0,0,5,0.0,1.0,0.6,1,2009-01,2015-01,2018-01
418499,[224278],[1],[ 0.7],[1997],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.7,1,1997-01,1997-01,2018-01
156359,[623924],[0],[ 1.],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
320200,[739854 737158],[1 1],[ 0.194  0.88 ],[1983 1993],[ 2007.  2018.],2,2,0,1.0,0.0,1,1,0.5,0.5,0.537,1,1983-01,1993-01,2007-01
418505,[694574],[0],[ 0.51],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.51,1,2014-01,2014-01,2018-01
385738,[701543],[1],[ 0.3],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1,2013-01,2013-01,2018-01
418504,[630791],[0],[ 0.66],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.66,1,2015-01,2015-01,2018-01
156364,[686078],[1],[ 0.3],[2005],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.3,1,2005-01,2005-01,2007-01
287437,[656321 673796 647772 697100],[1 1 0 0],[ 0.5  0.5  1.   0.8],[2005 2006 2008 2013],[ 2018.  2018.  2009.  2013.],4,2,2,0.5,0.5,2,2,0.5,0.5,0.7,1,2005-01,2013-01,2018-01
90830,[685442],[1],[ 0.228],[2004],[ 2013.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.228,1,2004-01,2004-01,2013-01
58060,[ 19518 691078 347822 685905],[1 1 1 1],[ 0.44   0.2    0.6    0.333],[2009 2013 2013 2014],[ 2018.  2018.  2018.  2018.],4,4,0,1.0,0.0,0,4,0.0,1.0,0.39325,1,2009-01,2014-01,2018-01
369750,[627602 171866],[1 1],[ 0.1  0.6],[2014 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.35,1,2014-01,2015-01,2018-01
254674,[139849 722518],[1 0],[ 0.85  1.  ],[2010 2014],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.925,1,2010-01,2014-01,2018-01
123605,[519463],[1],[ 1.],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
516822,[722434 709814 725350 726374 723663 637820 667979],[1 0 1 0 1 1 0],[ 0.2    0.042  0.2    0.1    0.03   0.3    0.1  ],[1998 1998 2001 2007 2007 2007 2014],[ 2008.  2018.  2009.  2008.  2018.  2018.  2018.],7,4,3,0.5714285714285714,0.42857142857142855,3,4,0.42857142857142855,0.5714285714285714,0.13885714285714287,1,1998-01,2014-01,2008-01
58070,[720311 664659],[0 0],[ 0.125  0.016],[2006 2011],[ 2012.  2018.],2,0,2,0.0,1.0,1,1,0.5,0.5,0.07050000000000001,1,2006-01,2011-01,2012-01
189145,[720021 729468 659198 709102],[0 0 0 0],[ 1.   0.5  0.5  1. ],[2011 2012 2012 2013],[ 2018.  2018.  2018.  2018.],4,0,4,0.0,1.0,0,4,0.0,1.0,0.75,1,2011-01,2013-01,2018-01
385755,[309215],[1],[ 0.25],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.25,1,2014-01,2014-01,2018-01
451295,[715166],[1],[ 1.],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2010-01,2010-01,2018-01
451297,[665140],[1],[ 0.167],[1996],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.16699999999999998,1,1996-01,1996-01,2018-01
90850,[89475 67817],[1 1],[ 0.9   0.99],[2003 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.9450000000000001,1,2003-01,2015-01,2018-01
451300,[632564],[0],[ 1.],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
221926,"[688756 646018 736963 721446 708176 706561 702771 680225 672276 668796
 648849 637462 635529 630058 628290]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[ 1.   1.   1.   0.9  0.9  0.9  0.7  1.   0.7  0.9  0.9  0.7  0.7  0.9  0.7],[2014 2014 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015],"[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.]",15,0,15,0.0,1.0,0,15,0.0,1.0,0.8599999999999999,1,2014-01,2015-01,2018-01
484072,[670756 658196 692851 731572 647825 637057],[1 0 0 0 0 0],[ 1.   1.   0.9  0.7  0.7  0.7],[2006 2008 2011 2015 2015 2015],[ 2018.  2018.  2018.  2018.  2018.  2018.],6,1,5,0.16666666666666666,0.8333333333333334,0,6,0.0,1.0,0.8333333333333334,1,2006-01,2015-01,2018-01
221929,[489131 624952 186077],[1 1 1],[ 0.65  0.7   0.7 ],[2002 2012 2012],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.6833333333333332,1,2002-01,2012-01,2018-01
58089,[660758],[1],[ 0.4],[2010],[ 2012.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.4,1,2010-01,2010-01,2012-01
221928,[714941],[0],[ 1.],[2011],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2011-01,2011-01,2018-01
90867,[666623],[0],[ 0.6],[2013],[ 2014.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.6,1,2013-01,2013-01,2014-01
320243,[679449],[0],[ 0.7],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.7,1,2014-01,2014-01,2018-01
516853,[684958],[0],[ 1.],[2011],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2011-01,2011-01,2018-01
189173,[640686],[0],[ 0.1],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.1,1,2012-01,2012-01,2018-01
90869,[675880],[0],[ 0.5],[2013],[ 2013.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.5,1,2013-01,2013-01,2013-01
516859,[730006],[0],[ 0.51],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.51,1,2014-01,2014-01,2018-01
221949,[46197],[1],[ 0.01],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.01,1,2005-01,2005-01,2018-01
156414,[292378 722205],[1 1],[ 0.999  0.5  ],[1999 2004],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.7495,1,1999-01,2004-01,2018-01
451327,[142221],[1],[ 0.495],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.495,1,2012-01,2012-01,2018-01
189184,[212741 692925],[1 0],[ 0.333  0.026],[2012 2014],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.1795,1,2012-01,2014-01,2018-01
156417,[675569],[1],[ 0.4],[1997],[ 2006.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.4,1,1997-01,1997-01,2006-01
221955,[644171],[1],[ 0.51],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.51,1,2015-01,2015-01,2018-01
156420,[ 48828 106949 665697 690417 627751 669151 705054 653487],[1 1 0 0 0 0 0 0],[ 0.   1.   1.   0.2  1.   1.   0.1  0.1],[1981 1989 1992 1992 1994 2006 2006 2008],[ 2018.  2018.  1997.  2018.  2003.  2006.  2018.  2018.],8,2,6,0.25,0.75,3,5,0.375,0.625,0.55,1,1981-01,2008-01,2018-01
90885,[637068],[1],[ 0.2],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,1,2011-01,2011-01,2018-01
156421,[630397],[1],[ 0.5],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2013-01,2013-01,2018-01
221959,[691908],[0],[ 0.095],[2003],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.095,1,2003-01,2003-01,2018-01
221960,[653841 406921],[1 1],[ 1.  1.],[1994 1995],[ 2006.  2018.],2,2,0,1.0,0.0,1,1,0.5,0.5,1.0,1,1994-01,1995-01,2006-01
90890,[689997],[0],[ 0.],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.0,1,2013-01,2013-01,2018-01
353036,[630804 626839],[1 1],[ 0.727  0.4  ],[1999 2001],[ 2013.  2007.],2,2,0,1.0,0.0,2,0,1.0,0.0,0.5635,1,1999-01,2001-01,2013-01
123661,[678639 656985],[0 0],[ 1.  1.],[2015 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
25358,[739893],[1],[ 0.244],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.244,1,2007-01,2007-01,2018-01
189198,[734279],[1],[ 0.038],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.038,1,2010-01,2010-01,2018-01
156432,[290534],[1],[ 0.1],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,1,2012-01,2012-01,2018-01
25362,[645325],[0],[ 0.6],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.6,1,2014-01,2014-01,2018-01
123667,[689074 726228 315853],[1 1 1],[ 1.   0.2  1. ],[1993 2000 2007],[ 2007.  2008.  2018.],3,3,0,1.0,0.0,2,1,0.6666666666666666,0.3333333333333333,0.7333333333333334,1,1993-01,2007-01,2007-01
156436,[666796],[1],[ 0.3],[2005],[ 2008.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.3,1,2005-01,2005-01,2008-01
189205,[646476 687469 732578 719051],[1 1 1 1],[ 0.044  0.59   0.19   0.49 ],[1993 2000 2003 2007],[ 2018.  2009.  2008.  2018.],4,4,0,1.0,0.0,2,2,0.5,0.5,0.3285,1,1993-01,2007-01,2018-01
287512,[641610],[0],[ 0.45],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.45,1,2015-01,2015-01,2018-01
385820,"[725052 656439 668940 680325 667107 652818 718318 715849 668612 678026
 650224]",[0 0 1 1 0 1 0 0 0 0 0],[ 1.     1.     1.     0.7    0.51   0.9    1.     1.     1.     0.085  1.   ],[2000 2004 2007 2010 2010 2013 2014 2014 2014 2015 2015],"[ 2008.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.]",11,3,8,0.2727272727272727,0.7272727272727273,1,10,0.09090909090909091,0.9090909090909091,0.8359090909090909,1,2000-01,2015-01,2008-01
516894,[711233 676053],[0 0],[ 0.2   0.04],[2014 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.12000000000000001,1,2014-01,2015-01,2018-01
90912,[ 62331 663264],[1 1],[ 1.     0.978],[2009 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.989,1,2009-01,2015-01,2018-01
90913,[720838 738834],[1 1],[ 0.45  0.1 ],[2006 2008],[ 2011.  2010.],2,2,0,1.0,0.0,2,0,1.0,0.0,0.275,1,2006-01,2008-01,2011-01
254753,[84744],[1],[ 0.3],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1,2014-01,2014-01,2018-01
156455,[7515],[1],[ 0.6],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.6,1,2014-01,2014-01,2018-01
320297,[641542 698025 699311 625585 439453 695432 713440],[0 0 1 0 1 1 1],[ 0.25   1.     1.     0.076  0.4    0.8    0.796],[1985 1986 1991 1993 1997 2002 2002],[ 2004.  2018.  2018.  2010.  2018.  2008.  2009.],7,4,3,0.5714285714285714,0.42857142857142855,4,3,0.5714285714285714,0.42857142857142855,0.6174285714285714,1,1985-01,2002-01,2004-01
516905,[737105 631450],[0 0],[ 0.95  0.5 ],[2013 2014],[ 2015.  2018.],2,0,2,0.0,1.0,1,1,0.5,0.5,0.725,1,2013-01,2014-01,2015-01
353065,[652382],[1],[ 1.],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
123690,[84977],[1],[ 0.49],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.49,1,2014-01,2014-01,2018-01
418605,[490515],[1],[ 0.018],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.018000000000000002,1,2010-01,2010-01,2018-01
287533,[661822 659081 641684 475106 705195],[1 0 0 1 1],[ 0.4    0.3    0.05   0.185  0.4  ],[2013 2013 2013 2014 2015],[ 2018.  2018.  2018.  2018.  2018.],5,3,2,0.6,0.4,0,5,0.0,1.0,0.267,1,2013-01,2015-01,2018-01
90926,[  9633 705662 427171 285842 231950],[1 1 1 1 1],[ 0.563  0.51   0.51   0.51   0.51 ],[2014 2015 2015 2015 2015],[ 2018.  2018.  2018.  2018.  2018.],5,5,0,1.0,0.0,0,5,0.0,1.0,0.5206,1,2014-01,2015-01,2018-01
123697,[314787 645375 684349 284767 624516 734739 714200],[1 0 1 1 0 0 0],[ 0.15   0.75   0.3    0.667  0.6    1.     0.51 ],[2006 2007 2009 2009 2012 2014 2014],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.],7,3,4,0.42857142857142855,0.5714285714285714,0,7,0.0,1.0,0.5681428571428572,1,2006-01,2014-01,2018-01
451378,[726374 663083 637923 715712],[0 0 0 1],[ 0.85  0.45  0.5   1.  ],[2007 2007 2007 2011],[ 2008.  2018.  2018.  2018.],4,1,3,0.25,0.75,1,3,0.25,0.75,0.7,1,2007-01,2011-01,2008-01
287538,[651131 626584],[0 1],[ 1.  1.],[2011 2013],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,1.0,1,2011-01,2013-01,2018-01
222002,[728620],[0],[ 1.],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
254773,[682898 655200],[1 0],[ 0.41  0.4 ],[2004 2005],[ 2008.  2007.],2,1,1,0.5,0.5,2,0,1.0,0.0,0.405,1,2004-01,2005-01,2008-01
25400,[721889 701497 701276 646377],[0 0 0 0],[ 0.3   0.3   0.51  0.51],[2002 2008 2015 2015],[ 2018.  2018.  2018.  2018.],4,0,4,0.0,1.0,0,4,0.0,1.0,0.40499999999999997,1,2002-01,2015-01,2018-01
516920,[666994 691050 664486],[0 0 0],[ 1.    1.    0.98],[2013 2014 2014],[ 2018.  2018.  2018.],3,0,3,0.0,1.0,0,3,0.0,1.0,0.9933333333333333,1,2013-01,2014-01,2018-01
156474,[654323],[0],[ 0.1],[2010],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.1,1,2010-01,2010-01,2018-01
58171,[240047],[1],[ 1.],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
222012,[628508],[1],[ 0.5],[2011],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.5,1,2011-01,2011-01,2011-01
189245,[646459],[1],[ 0.7],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.7,1,2013-01,2013-01,2018-01
189246,[668677],[1],[ 0.9],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.9,1,2009-01,2009-01,2018-01
