EID,TYPECODE,LAWDATE,LAWAMOUNT,LAWSUIT_CNT,LAWSUIT_LAWAMOUNT_MEAN,LAWSUIT_LAWAMOUNT_SUM,LAWSUIT_FIRST_TIME,LAWSUIT_END_TIME
130261.0,[93697390],['2014-12-01'],[652000],1,652000.0,652000,2014-12,2014-12
261339.0,[97805551 85069098],['2014-08-01' '2014-08-01'],[225700 225700],2,225700.0,451400,2014-08,2014-08
359647.0,[76444891],['2014-03-01'],[740000],1,740000.0,740000,2014-03,2014-03
228585.0,[75017037 79914042],['2013-12-01' '2013-12-01'],[275000 275000],2,275000.0,550000,2013-12,2013-12
359659.0,[111077792],['2013-10-01'],[10000],1,10000.0,10000,2013-10,2013-10
130286.0,[ 60102598  74117324  74117188 103883683 105252837],['2013-01-01' '2014-02-01' '2014-02-01' '2015-07-01' '2015-08-01'],[ 285000 3000000 3000000 1277400  750000],5,1662480.0,8312400,2013-01,2015-08
523503.0,[100871953],['2015-05-01'],[17700],1,17700.0,17700,2015-05,2015-05
64757.0,[67692950],['2013-08-01'],[12400],1,12400.0,12400,2013-08,2013-08
392439.0,[62119464],['2013-03-01'],[157500],1,157500.0,157500,2013-03,2013-03
97535.0,[97805314 85043397 76430221],['2014-02-01' '2014-02-01' '2014-02-01'],[723100 723100 723100],3,723100.0,2169300,2014-02,2014-02
64772.0,[85064602],['2014-08-01'],[216200],1,216200.0,216200,2014-08,2014-08
359686.0,[108862335 105320984],['2015-07-01' '2015-07-01'],[127600 127600],2,127600.0,255200,2015-07,2015-07
163083.0,[68732780 80318604],['2013-07-01' '2013-07-01'],[0 0],2,0.0,0,2013-07,2013-07
523536.0,"[ 66083022  61143997  61144999  61145217  61146040  61145530  61145788
  61145391  61143775  61144839  61145652  61143875  61145099  61143193
  61143509  61143629 109148157 108979355 109149627 109149606 109149641
  99273235  99273350  99273355  99273348 109149616  99273358  99273353]","['2013-02-01' '2013-03-01' '2013-03-01' '2013-03-01' '2013-03-01'
 '2013-03-01' '2013-03-01' '2013-03-01' '2013-03-01' '2013-03-01'
 '2013-03-01' '2013-03-01' '2013-03-01' '2013-03-01' '2013-03-01'
 '2013-03-01' '2015-03-01' '2015-03-01' '2015-03-01' '2015-03-01'
 '2015-03-01' '2015-03-01' '2015-03-01' '2015-03-01' '2015-03-01'
 '2015-03-01' '2015-03-01' '2015-03-01']","[25300  1900  2300  1900  1800  2400  2400  2200  2000  1900  2400  1700
  2100  2100  1500  1900  1200  4500  5600   200  2800  1200  2100  4500
   200  2100  2800  5600]",28,3164.285714285714,88600,2013-02,2015-03
458013.0,[85048674],['2014-07-01'],[32000],1,32000.0,32000,2014-07,2014-07
425251.0,[ 97961800 112183414],['2014-12-01' '2014-12-01'],[560500 560500],2,560500.0,1121000,2014-12,2014-12
490788.0,[75011738],['2014-01-01'],[5900],1,5900.0,5900,2014-01,2014-01
130342.0,[106431325],['2015-08-01'],[3500],1,3500.0,3500,2015-08,2015-08
523559.0,[73328843],['2013-10-01'],[4200],1,4200.0,4200,2013-10,2013-10
458040.0,[106071992 108898661],['2015-08-01' '2015-08-01'],[30000 30000],2,30000.0,60000,2015-08,2015-08
97596.0,[111872855],['2015-02-01'],[25800],1,25800.0,25800,2015-02,2015-02
163135.0,[99694715],['2015-01-01'],[4500],1,4500.0,4500,2015-01,2015-01
195907.0,[61193450 61933026],['2013-04-01' '2013-05-01'],[11600 11600],2,11600.0,23200,2013-04,2013-05
392536.0,[108899692 106072218],['2015-08-01' '2015-08-01'],[18000 18000],2,18000.0,36000,2015-08,2015-08
359770.0,[72849780 75014484],['2013-12-01' '2014-01-01'],[19900 19900],2,19900.0,39800,2013-12,2014-01
261478.0,[60795617],['2013-02-01'],[38000],1,38000.0,38000,2013-02,2013-02
195946.0,[91875771],['2014-07-01'],[50500],1,50500.0,50500,2014-07,2014-07
490864.0,[85068069],['2014-08-01'],[100000],1,100000.0,100000,2014-08,2014-08
327024.0,[66083944],['2013-04-01'],[24900],1,24900.0,24900,2013-04,2013-04
294257.0,[80324391 80324407 80324397 80324403 76448648 76448639 76448636 76448646],"['2013-09-01' '2013-09-01' '2013-09-01' '2013-09-01' '2013-09-01'
 '2013-09-01' '2013-09-01' '2013-09-01']",[18000 15000 16500 15000 15000 16500 18000 15000],8,16125.0,129000,2013-09,2013-09
228720.0,[ 91663518 106294812 108907653],['2014-05-01' '2015-08-01' '2015-08-01'],[ 18000 358000 358000],3,244666.66666666666,734000,2014-05,2015-08
359804.0,[100871926],['2015-05-01'],[8100],1,8100.0,8100,2015-05,2015-05
392573.0,[97980677 93816749],['2014-12-01' '2014-12-01'],[107900  71500],2,89700.0,179400,2014-12,2014-12
130430.0,"[ 78864726  92777770  98310629 106161563 105029645 110606198 104868129
 105315384]","['2014-05-01' '2014-11-01' '2014-12-01' '2015-05-01' '2015-07-01'
 '2015-07-01' '2015-07-01' '2015-07-01']",[ 60000  34000  31400  47600      0 163200 163200 163200],8,82825.0,662600,2014-05,2015-07
228733.0,[101687322],['2015-01-01'],[20000],1,20000.0,20000,2015-01,2015-01
294270.0,[99078350],['2015-03-01'],[11900],1,11900.0,11900,2015-03,2015-03
261505.0,[97800305 83482552],['2014-07-01' '2014-07-01'],[105600 105600],2,105600.0,211200,2014-07,2014-07
523669.0,"[ 67683389  76441046  85052162  75187512  82437129  86244396 112399584
  93393894 110567712 104549245 101407989 103882382 105083762 112775734
 105930331 112348349]","['2013-08-01' '2014-02-01' '2014-02-01' '2014-03-01' '2014-07-01'
 '2014-08-01' '2014-10-01' '2014-10-01' '2014-10-01' '2015-05-01'
 '2015-05-01' '2015-07-01' '2015-07-01' '2015-08-01' '2015-08-01'
 '2015-08-01']","[        0  42688800  42688800   2038900   5525700  36015000 105399500
  42502200  42502200  41652500  41652500   3000000   7335100  37151700
  37083400  37151700]",16,32774250.0,524388000,2013-08,2015-08
490902.0,[86796061 91687483 86293509],['2014-09-01' '2014-09-01' '2014-09-01'],[48700 48700 48700],3,48700.0,146100,2014-09,2014-09
523675.0,[80318619 68732809],['2013-07-01' '2013-07-01'],[0 0],2,0.0,0,2013-07,2013-07
327070.0,[92421976],['2014-11-01'],[40300],1,40300.0,40300,2014-11,2014-11
425376.0,[60053810],['2013-01-01'],[12500],1,12500.0,12500,2013-01,2013-01
327073.0,[76440740],['2014-01-01'],[43300],1,43300.0,43300,2014-01,2014-01
196002.0,[73323746],['2013-08-01'],[168600],1,168600.0,168600,2013-08,2013-08
196010.0,[75069091],['2014-02-01'],[6400],1,6400.0,6400,2014-02,2014-02
327096.0,[93696511 93696507 93696502 97961355 97961441 93813246],"['2014-12-01' '2014-12-01' '2014-12-01' '2014-12-01' '2014-12-01'
 '2014-12-01']",[21600 19800 22000 18700 17000 17400],6,19416.666666666668,116500,2014-12,2014-12
458173.0,[85552812 91677565],['2014-08-01' '2014-08-01'],[8400 8400],2,8400.0,16800,2014-08,2014-08
228805.0,[101686913],['2015-01-01'],[148100],1,148100.0,148100,2015-01,2015-01
490963.0,[106295422 106286022],['2015-08-01' '2015-08-01'],[289400 289400],2,289400.0,578800,2015-08,2015-08
523741.0,[97985455],['2015-01-01'],[7900],1,7900.0,7900,2015-01,2015-01
359904.0,[76445956],['2014-02-01'],[15500],1,15500.0,15500,2014-02,2014-02
523754.0,[62178789],['2013-06-01'],[21400],1,21400.0,21400,2013-06,2013-06
261612.0,[108905893],['2015-07-01'],[900],1,900.0,900,2015-07,2015-07
458233.0,[89118658 92559535],['2014-10-01' '2014-10-01'],[2700    0],2,1350.0,2700,2014-10,2014-10
65028.0,"[62133762 73373850 73373827 85052753 72987420 81333445 80322029 72987411
 80322031 81333455 81333447 72987407 72987414 72987413 81333449 72987422
 85052758 72987427 81333442]","['2013-05-01' '2013-09-01' '2013-09-01' '2014-01-01' '2014-01-01'
 '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01'
 '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01'
 '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01']","[10300  9500 10000  1700  1800  3500  1800  3500  2400  2600  2900  1700
 12000  2900  7900  7900 12000  2600  1900]",19,5205.263157894737,98900,2013-05,2014-01
458245.0,[106285169 111907443 112793802 111557332],['2015-08-01' '2015-08-01' '2015-08-01' '2015-08-01'],[17800 17800 17800 17800],4,17800.0,71200,2015-08,2015-08
261643.0,[61080391],['2013-03-01'],[2180000],1,2180000.0,2180000,2013-03,2013-03
65035.0,[ 61366727  96755322 104445104],['2013-04-01' '2014-11-01' '2015-01-01'],[ 68800      0 150500],3,73100.0,219300,2013-04,2015-01
196116.0,"[ 91743020 108901477 108898579 106925591 108866202 106054936 112178023
 112406748]","['2014-09-01' '2015-07-01' '2015-08-01' '2015-08-01' '2015-08-01'
 '2015-08-01' '2015-08-01' '2015-08-01']",[239000 302900 192100 151700 151700 192100 151700 151700],8,191612.5,1532900,2014-09,2015-08
392734.0,[ 67786207  73335769 109181536],['2013-09-01' '2013-10-01' '2015-06-01'],[    0 50800     0],3,16933.333333333332,50800,2013-09,2015-06
228899.0,[62167039 67928856],['2013-05-01' '2013-07-01'],[30000 60000],2,45000.0,90000,2013-05,2013-07
97829.0,[76441162 81439411],['2014-03-01' '2014-06-01'],[ 4000 35500],2,19750.0,39500,2014-03,2014-06
261674.0,[43130025],['2012-10-01'],[92000],1,92000.0,92000,2012-10,2012-10
32299.0,[103012471 102501156],['2015-06-01' '2015-06-01'],[242000 242000],2,242000.0,484000,2015-06,2015-06
261678.0,[76433743 76442888],['2013-12-01' '2013-12-01'],[10000 10000],2,10000.0,20000,2013-12,2013-12
392753.0,[42499169 42494767 42494819],['2012-10-01' '2012-10-01' '2012-10-01'],[5600 3000 5600],3,4733.333333333333,14200,2012-10,2012-10
458296.0,[112804188 101749813],['2015-01-01' '2015-04-01'],[280600  70000],2,175300.0,350600,2015-01,2015-04
458313.0,[99078648],['2015-03-01'],[56800],1,56800.0,56800,2015-03,2015-03
65097.0,[100113652],['2015-04-01'],[11200],1,11200.0,11200,2015-04,2015-04
228941.0,[44058807],['2012-11-01'],[171500],1,171500.0,171500,2012-11,2012-11
261718.0,[ 96997217  97925165 100499103 100499118],['2015-02-01' '2015-03-01' '2015-04-01' '2015-04-01'],[5300 1400 6700 6700],4,5025.0,20100,2015-02,2015-04
228957.0,[87435075 97811184 91708355 97787118 81438008],['2014-05-01' '2014-05-01' '2014-05-01' '2014-06-01' '2014-06-01'],[87600 87600 87600 86600 86600],5,87200.0,436000,2014-05,2014-06
130654.0,[85044674],['2014-05-01'],[75600],1,75600.0,75600,2014-05,2014-05
523871.0,[41958009],['2012-09-01'],[44600],1,44600.0,44600,2012-09,2012-09
32352.0,[73373064 72986914 80145867 91797623],['2013-08-01' '2013-12-01' '2014-05-01' '2014-05-01'],[4500    0 2800 2800],4,2525.0,10100,2013-08,2014-05
327265.0,[74996561],['2014-01-01'],[89700],1,89700.0,89700,2014-01,2014-01
392801.0,[93696601],['2014-12-01'],[51400],1,51400.0,51400,2014-12,2014-12
294511.0,[67765170],['2013-08-01'],[51300],1,51300.0,51300,2013-08,2013-08
392815.0,[109015340],['2015-01-01'],[5400],1,5400.0,5400,2015-01,2015-01
163445.0,[43440716],['2012-11-01'],[965100],1,965100.0,965100,2012-11,2012-11
392824.0,[91769287],['2014-10-01'],[15300],1,15300.0,15300,2014-10,2014-10
491129.0,[76459446],['2014-03-01'],[2000],1,2000.0,2000,2014-03,2014-03
294524.0,[76427963],['2014-02-01'],[11200],1,11200.0,11200,2014-02,2014-02
65159.0,[ 85046640  91757413 102932470],['2014-07-01' '2014-07-01' '2015-06-01'],[478800 478800 138300],3,365300.0,1095900,2014-07,2015-06
425614.0,[99058087],['2015-02-01'],[1547500],1,1547500.0,1547500,2015-02,2015-02
491158.0,[42440807 93699215],['2012-09-01' '2014-12-01'],[25700 25700],2,25700.0,51400,2012-09,2014-12
196248.0,[106638346],['2015-08-01'],[91200],1,91200.0,91200,2015-08,2015-08
360089.0,[98908726],['2015-03-01'],[208000],1,208000.0,208000,2015-03,2015-03
294556.0,[ 42295548 103775085],['2012-09-01' '2015-07-01'],[ 29300 111300],2,70300.0,140600,2012-09,2015-07
196261.0,[67905787],['2013-07-01'],[101500],1,101500.0,101500,2013-07,2013-07
392883.0,[ 99915837 108912651],['2015-04-01' '2015-04-01'],[10000 10000],2,10000.0,20000,2015-04,2015-04
130747.0,[85066805 97789157],['2014-08-01' '2014-08-01'],[13300 13300],2,13300.0,26600,2014-08,2014-08
261819.0,[100762292],['2015-04-01'],[18500],1,18500.0,18500,2015-04,2015-04
392900.0,[73341204],['2013-06-01'],[0],1,0.0,0,2013-06,2013-06
294600.0,[97802842 68741920 85042636],['2013-08-01' '2013-08-01' '2013-08-01'],[1500 1500 1500],3,1500.0,4500,2013-08,2013-08
261833.0,[104248479],['2015-07-01'],[328300],1,328300.0,328300,2015-07,2015-07
229068.0,[75012041 76437439 79639181 76437460 79639165],['2014-01-01' '2014-03-01' '2014-03-01' '2014-03-01' '2014-03-01'],[22300 36300 23100 23100 36300],5,28220.0,141100,2014-01,2014-03
32476.0,[61103234],['2013-02-01'],[123200],1,123200.0,123200,2013-02,2013-02
491230.0,[43243037 70778155],['2012-10-01' '2013-03-01'],[103100 103100],2,103100.0,206200,2012-10,2013-03
261856.0,"[ 67782739  76451248  85551847  97810483  79316700  91675180  91667857
  91755098  85271793  88397478  91910859  97804572  81385893  80146389
  83519318  83486873  97002031  97002074  85047136  91757565  91875773
  92722036  92423665  92423496  92416359  92423747 108910506  93813638
 101654883 108363028 101091162 112486690 101170983 111916919 102621345]","['2013-09-01' '2014-02-01' '2014-04-01' '2014-04-01' '2014-04-01'
 '2014-04-01' '2014-04-01' '2014-04-01' '2014-04-01' '2014-05-01'
 '2014-05-01' '2014-05-01' '2014-05-01' '2014-05-01' '2014-06-01'
 '2014-06-01' '2014-06-01' '2014-06-01' '2014-07-01' '2014-07-01'
 '2014-07-01' '2014-07-01' '2014-10-01' '2014-10-01' '2014-11-01'
 '2014-11-01' '2014-12-01' '2014-12-01' '2015-05-01' '2015-05-01'
 '2015-05-01' '2015-05-01' '2015-05-01' '2015-05-01' '2015-06-01']","[ 2000  1800  8400  8400  6000  8400  1400  6000  1400  4100 27000 27000
  4100 27000  7600  3400 45800  3400  3300  3300 41400  7900  1800  4000
  3000  1800  2500  2500 38100 38100 14800 14800  5900 14800 42000]",35,12377.142857142857,433200,2013-09,2015-06
130784.0,[108827461 105966546 105966550],['2015-08-01' '2015-08-01' '2015-08-01'],[14200  8100 14200],3,12166.666666666666,36500,2015-08,2015-08
425698.0,[ 93289219  72445717 103027347 101091319 108956042],['2013-05-01' '2013-05-01' '2015-01-01' '2015-05-01' '2015-05-01'],[ 31300  31300  11600 874000 874000],5,364440.0,1822200,2013-05,2015-05
327399.0,[76445364 80292845 96489266],['2013-09-01' '2013-09-01' '2015-01-01'],[26400 26400 58000],3,36933.333333333336,110800,2013-09,2015-01
425707.0,[91703693 87433370 98059236],['2014-07-01' '2014-07-01' '2015-03-01'],[22200 22200 22200],3,22200.0,66600,2014-07,2015-03
196332.0,[109147136  99057478 100384904 112179081],['2015-01-01' '2015-02-01' '2015-04-01' '2015-04-01'],[   4000 1094600    2100    2100],4,275700.0,1102800,2015-01,2015-04
32496.0,[43689992],['2012-11-01'],[9300],1,9300.0,9300,2012-11,2012-11
98034.0,[67905599 83487632 97939375],['2013-07-01' '2014-07-01' '2014-07-01'],[3500    0    0],3,1166.6666666666667,3500,2013-07,2014-07
491250.0,[97786912 81323588],['2014-05-01' '2014-05-01'],[6100 6100],2,6100.0,12200,2014-05,2014-05
163572.0,[87436118 91711161],['2014-07-01' '2014-07-01'],[510000 510000],2,510000.0,1020000,2014-07,2014-07
327414.0,[44389744],['2012-11-01'],[10900],1,10900.0,10900,2012-11,2012-11
392950.0,[81442615],['2014-06-01'],[13600],1,13600.0,13600,2014-06,2014-06
360184.0,[61089751],['2013-03-01'],[0],1,0.0,0,2013-03,2013-03
130811.0,[ 96508171  98089799 101075827  98521551  98059169 101092350 104524554],"['2014-12-01' '2015-02-01' '2015-03-01' '2015-03-01' '2015-03-01'
 '2015-05-01' '2015-07-01']",[1015800 1745100       0       0  242400  100000  977400],7,582957.1428571428,4080700,2014-12,2015-07
229119.0,[ 43380470  61233391 108915195 101117862],['2012-10-01' '2013-03-01' '2015-05-01' '2015-05-01'],[98400  8500 16800 16800],4,35125.0,140500,2012-10,2015-05
163587.0,"[42689785 60087905 60685774 60467803 67479213 91902587 80317812 80317833
 91902591 91902573 91902557 91902568 80317854 80317842 91902561 91902580
 80317826 91902602 91902551 80317860 80317848 91902546 80317846 80317819
 80317831 80317838 91902541 80154863 97818415 85058544 89083514 92777712
 96505065 96484657 96505061]","['2012-10-01' '2012-12-01' '2013-02-01' '2013-02-01' '2013-03-01'
 '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01'
 '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01'
 '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01'
 '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01' '2014-01-01'
 '2014-01-01' '2014-01-01' '2014-05-01' '2014-07-01' '2014-07-01'
 '2014-09-01' '2014-11-01' '2015-01-01' '2015-01-01' '2015-01-01']","[5056200 5056200 1239300  891200 5673800  400000  150000 2100000  200000
  300000 1400000 1300000  200000  300000 2100000  800000  150000  514000
  150000  514000  800000  500000  400000  500000 1400000 1300000  150000
 5207200 1132300 1132300 8786500 5273900 2434700  402900  135600]",35,1658574.2857142857,58050100,2012-10,2015-01
98058.0,[109194067 104248467],['2015-07-01' '2015-07-01'],[258700 258700],2,258700.0,517400,2015-07,2015-07
425745.0,[102528379 103019155],['2015-06-01' '2015-06-01'],[327300 327300],2,327300.0,654600,2015-06,2015-06
327443.0,[ 91679517  85553397 113249285],['2014-09-01' '2014-09-01' '2015-08-01'],[26073000 26073000 26073000],3,26073000.0,78219000,2014-09,2015-08
229148.0,[60887770 74999580],['2013-01-01' '2013-09-01'],[ 67900 119500],2,93700.0,187400,2013-01,2013-09
327455.0,[ 93762965 102624185 104980491],['2014-12-01' '2015-06-01' '2015-06-01'],[158800  24300  24300],3,69133.33333333333,207400,2014-12,2015-06
327474.0,[44521966 73389878],['2012-11-01' '2013-10-01'],[50000 50000],2,50000.0,100000,2012-11,2013-10
425779.0,[112185894 102936487 111162275 111162255 104868697],['2015-06-01' '2015-06-01' '2015-06-01' '2015-06-01' '2015-07-01'],[2700 2600 3600 2100 2500],5,2700.0,13500,2015-06,2015-07
32572.0,[76456029 75073586 75073584 81340217 85057834 75075973],"['2014-02-01' '2014-02-01' '2014-02-01' '2014-02-01' '2014-02-01'
 '2014-02-01']",[27000 38400 16400 27000 10000 10000],6,21466.666666666668,128800,2014-02,2014-02
524093.0,[85054664 75000918 75000920],['2014-01-01' '2014-01-01' '2014-01-01'],[19200 26400 19200],3,21600.0,64800,2014-01,2014-01
393033.0,[65052969 63419480 86760544 98030503],['2012-09-01' '2013-01-01' '2013-01-01' '2015-01-01'],[313300   2100   2100 313300],4,157700.0,630800,2012-09,2015-01
130889.0,[86296177 91721024 87767311],['2014-09-01' '2014-09-01' '2014-09-01'],[28000 28000 28000],3,28000.0,84000,2014-09,2014-09
294729.0,[109178237],['2015-07-01'],[12000],1,12000.0,12000,2015-07,2015-07
491343.0,[89116775],['2014-10-01'],[100],1,100.0,100,2014-10,2014-10
327506.0,[91715430],['2014-08-01'],[1420100],1,1420100.0,1420100,2014-08,2014-08
360276.0,[ 60455752  91710720  87435967 103028368  99635303 101890340],"['2013-01-01' '2014-07-01' '2014-07-01' '2015-04-01' '2015-04-01'
 '2015-05-01']",[2348900   10000   10000  504400  504400   74400],6,575350.0,3452100,2013-01,2015-05
327510.0,[75020654 79925889],['2013-12-01' '2013-12-01'],[10000 10000],2,10000.0,20000,2013-12,2013-12
130905.0,[85049804],['2014-07-01'],[140000],1,140000.0,140000,2014-07,2014-07
393053.0,[42956266 42955683],['2012-10-01' '2012-10-01'],[29600 18100],2,23850.0,47700,2012-10,2012-10
491360.0,[60954608 96513545],['2013-01-01' '2014-12-01'],[14600 40900],2,27750.0,55500,2013-01,2014-12
294753.0,[66085856],['2013-05-01'],[384000],1,384000.0,384000,2013-05,2013-05
65379.0,[ 96482443 100778847 105417940 110692366],['2015-01-01' '2015-04-01' '2015-04-01' '2015-04-01'],[ 6780000 30709000 30709000 30709000],4,24726750.0,98907000,2015-01,2015-04
425839.0,[112200144 111974182 105083700],['2015-07-01' '2015-07-01' '2015-07-01'],[94400 94400 94400],3,94400.0,283200,2015-07,2015-07
524154.0,"[ 44524282  44378055  62182044  62378602  68726097  74998086  91766001
 101304649 103892375 106519467 109176850]","['2012-10-01' '2012-10-01' '2013-05-01' '2013-06-01' '2013-07-01'
 '2014-01-01' '2014-10-01' '2015-05-01' '2015-06-01' '2015-08-01'
 '2015-08-01']",[ 5000 16000  3900  1800     0 10600  4300 14800  4200  6700  6700],11,6727.272727272727,74000,2012-10,2015-08
425858.0,[60265635 80321623],['2013-01-01' '2013-12-01'],[ 142700 1218700],2,680700.0,1361400,2013-01,2013-12
163727.0,[101091287],['2015-05-01'],[21200],1,21200.0,21200,2015-05,2015-05
491409.0,[ 41918944  67672140  67672142  67672168  98074454 101482767],"['2012-09-01' '2013-07-01' '2013-07-01' '2013-07-01' '2015-02-01'
 '2015-05-01']",[ 42000  60700  44000  40800 172300 300000],6,109966.66666666667,659800,2012-09,2015-05
