EID,WZCODE,RECRNUM,RECDATE,RECRUIT_CNT,RECRUIT_WZCODE_CNT,RECRUIT_RECRNUM_AVG,RECRUIT_RECRNUM_SUM,RECRUIT_RECRNUM_MAX,RECRUIT_RECRNUM_MIN,RECRUIT_FIRST_TIME,RECRUIT_END_TIME
517253.0,['ZP02'],[ 2.],['2015-06'],1,1,2.0,2.0,2.0,2.0,2015-06,2015-06
222341.0,['ZP02' 'ZP03'],[ 83.  15.],['2015-07' '2015-08'],2,2,49.0,98.0,83.0,15.0,2015-07,2015-08
156807.0,['ZP01'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
255112.0,['ZP03'],[ 6.],['2015-06'],1,1,6.0,6.0,6.0,6.0,2015-06,2015-06
124038.0,['ZP02'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
255114.0,['ZP02'],[ 1.],['2015-04'],1,1,1.0,1.0,1.0,1.0,2015-04,2015-04
189579.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396  11.           5.        ],['2014-10' '2015-02' '2015-05'],3,3,13.886107986501687,41.65832395950506,25.65832395950506,5.0,2014-10,2015-05
222345.0,['ZP03'],[ 29.],['2015-08'],1,1,29.0,29.0,29.0,29.0,2015-08,2015-08
320653.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
156806.0,['ZP02'],[ 18.],['2015-08'],1,1,18.0,18.0,18.0,18.0,2015-08,2015-08
418959.0,['ZP01' 'ZP03' 'ZP02'],[  6.  15.  38.],['2015-07' '2015-08' '2015-08'],3,3,19.666666666666668,59.0,38.0,6.0,2015-07,2015-08
124048.0,['ZP02'],[ 4.],['2015-05'],1,1,4.0,4.0,4.0,4.0,2015-05,2015-05
58513.0,['ZP03'],[ 4.],['2015-01'],1,1,4.0,4.0,4.0,4.0,2015-01,2015-01
386193.0,['ZP02' 'ZP01'],[ 16.  18.],['2015-06' '2015-08'],2,2,17.0,34.0,18.0,16.0,2015-06,2015-08
222355.0,['ZP03'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
124049.0,['ZP02'],[ 13.],['2015-08'],1,1,13.0,13.0,13.0,13.0,2015-08,2015-08
451733.0,['ZP01'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
156822.0,['ZP02'],[ 14.],['2015-02'],1,1,14.0,14.0,14.0,14.0,2015-02,2015-02
320662.0,['ZP02'],[ 3.],['2015-06'],1,1,3.0,3.0,3.0,3.0,2015-06,2015-06
58520.0,['ZP03' 'ZP02'],[ 11.  11.],['2015-03' '2015-05'],2,2,11.0,22.0,11.0,11.0,2015-03,2015-05
156820.0,['ZP03' 'ZP02'],[ 1.  5.],['2015-08' '2015-08'],2,2,3.0,6.0,5.0,1.0,2015-08,2015-08
189595.0,['ZP02'],[ 50.],['2015-08'],1,1,50.0,50.0,50.0,50.0,2015-08,2015-08
25756.0,['ZP02'],[ 2.],['2015-04'],1,1,2.0,2.0,2.0,2.0,2015-04,2015-04
25758.0,['ZP03' 'ZP02'],[  25.65832396  174.        ],['2014-10' '2015-08'],2,2,99.82916197975253,199.65832395950505,174.0,25.65832395950506,2014-10,2015-08
25759.0,['ZP01' 'ZP02'],[ 25.65832396  25.65832396],['2014-11' '2014-12'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-11,2014-12
418974.0,['ZP02' 'ZP03'],[ 25.65832396   6.        ],['2014-11' '2015-06'],2,2,15.82916197975253,31.65832395950506,25.65832395950506,6.0,2014-11,2015-06
353438.0,['ZP01' 'ZP02'],[ 25.65832396  23.        ],['2014-12' '2015-08'],2,2,24.32916197975253,48.65832395950506,25.65832395950506,23.0,2014-12,2015-08
156832.0,['ZP03'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
124063.0,['ZP03'],[ 5.],['2015-04'],1,1,5.0,5.0,5.0,5.0,2015-04,2015-04
255139.0,['ZP03' 'ZP02'],[ 29.  42.],['2015-07' '2015-08'],2,2,35.5,71.0,42.0,29.0,2015-07,2015-08
320677.0,['ZP03'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
124069.0,['ZP02'],[ 44.],['2015-08'],1,1,44.0,44.0,44.0,44.0,2015-08,2015-08
320675.0,['ZP03'],[ 19.],['2015-08'],1,1,19.0,19.0,19.0,19.0,2015-08,2015-08
58536.0,['ZP01'],[ 6.],['2015-07'],1,1,6.0,6.0,6.0,6.0,2015-07,2015-07
517289.0,['ZP03'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
353449.0,['ZP02'],[ 2.],['2015-03'],1,1,2.0,2.0,2.0,2.0,2015-03,2015-03
222378.0,['ZP03'],[ 15.],['2015-07'],1,1,15.0,15.0,15.0,15.0,2015-07,2015-07
484524.0,['ZP03' 'ZP02'],[  8.  19.],['2015-04' '2015-08'],2,2,13.5,27.0,19.0,8.0,2015-04,2015-08
287920.0,['ZP03'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
189618.0,['ZP03'],[ 19.],['2015-07'],1,1,19.0,19.0,19.0,19.0,2015-07,2015-07
91315.0,['ZP03' 'ZP02'],[ 25.65832396   4.        ],['2014-11' '2015-08'],2,2,14.82916197975253,29.65832395950506,25.65832395950506,4.0,2014-11,2015-08
320692.0,['ZP02'],[ 7.],['2015-05'],1,1,7.0,7.0,7.0,7.0,2015-05,2015-05
189621.0,['ZP01'],[ 4.],['2015-03'],1,1,4.0,4.0,4.0,4.0,2015-03,2015-03
484532.0,['ZP03'],[ 7.],['2015-07'],1,1,7.0,7.0,7.0,7.0,2015-07,2015-07
255161.0,['ZP01' 'ZP02'],[  2.  12.],['2015-01' '2015-07'],2,2,7.0,14.0,12.0,2.0,2015-01,2015-07
517305.0,['ZP03'],[ 5.],['2015-03'],1,1,5.0,5.0,5.0,5.0,2015-03,2015-03
189627.0,['ZP03'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
91321.0,['ZP02'],[ 3.],['2015-05'],1,1,3.0,3.0,3.0,3.0,2015-05,2015-05
287933.0,['ZP01'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
353469.0,['ZP02'],[ 99.],['2015-08'],1,1,99.0,99.0,99.0,99.0,2015-08,2015-08
517306.0,['ZP03'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
124098.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396  10.          19.        ],['2014-12' '2015-08' '2015-08'],3,3,18.21944131983502,54.65832395950506,25.65832395950506,10.0,2014-12,2015-08
287940.0,['ZP02'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
386245.0,['ZP03' 'ZP01' 'ZP02'],[  23.    2.  192.],['2015-02' '2015-03' '2015-06'],3,3,72.33333333333333,217.0,192.0,2.0,2015-02,2015-06
451781.0,['ZP03' 'ZP01'],[ 12.  10.],['2015-04' '2015-08'],2,2,11.0,22.0,12.0,10.0,2015-04,2015-08
156869.0,['ZP02'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
222410.0,['ZP02' 'ZP03'],[ 25.65832396   6.        ],['2014-12' '2015-03'],2,2,15.82916197975253,31.65832395950506,25.65832395950506,6.0,2014-12,2015-03
484555.0,['ZP02'],[ 39.],['2015-08'],1,1,39.0,39.0,39.0,39.0,2015-08,2015-08
124111.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
320722.0,['ZP01' 'ZP02'],[ 25.65832396  30.        ],['2014-12' '2015-08'],2,2,27.82916197975253,55.65832395950506,30.0,25.65832395950506,2014-12,2015-08
91348.0,['ZP03' 'ZP02'],[ 25.65832396  43.        ],['2014-12' '2015-08'],2,2,34.32916197975253,68.65832395950505,43.0,25.65832395950506,2014-12,2015-08
124117.0,['ZP02'],[ 10.],['2015-08'],1,1,10.0,10.0,10.0,10.0,2015-08,2015-08
222423.0,['ZP02' 'ZP03'],[ 25.65832396  10.        ],['2014-12' '2015-08'],2,2,17.82916197975253,35.65832395950506,25.65832395950506,10.0,2014-12,2015-08
517336.0,['ZP01' 'ZP02'],[ 25.65832396  35.        ],['2014-10' '2015-08'],2,2,30.32916197975253,60.65832395950506,35.0,25.65832395950506,2014-10,2015-08
156887.0,['ZP03' 'ZP02'],[ 34.  12.],['2015-02' '2015-08'],2,2,23.0,46.0,34.0,12.0,2015-02,2015-08
25817.0,['ZP03' 'ZP02'],[  1.  47.],['2015-08' '2015-08'],2,2,24.0,48.0,47.0,1.0,2015-08,2015-08
25820.0,['ZP02'],[ 11.],['2015-07'],1,1,11.0,11.0,11.0,11.0,2015-07,2015-07
255196.0,['ZP01'],[ 62.],['2015-08'],1,1,62.0,62.0,62.0,62.0,2015-08,2015-08
124130.0,['ZP03' 'ZP01'],[ 25.65832396  16.        ],['2014-10' '2015-05'],2,2,20.82916197975253,41.65832395950506,25.65832395950506,16.0,2014-10,2015-05
91364.0,['ZP01' 'ZP02' 'ZP03'],[  25.65832396  194.           14.        ],['2014-11' '2015-07' '2015-07'],3,3,77.88610798650168,233.65832395950505,194.0,14.0,2014-11,2015-07
353509.0,['ZP02'],[ 1.],['2015-07'],1,1,1.0,1.0,1.0,1.0,2015-07,2015-07
156902.0,['ZP02'],[ 1.],['2015-05'],1,1,1.0,1.0,1.0,1.0,2015-05,2015-05
25831.0,['ZP03'],[ 1.],['2015-06'],1,1,1.0,1.0,1.0,1.0,2015-06,2015-06
484584.0,['ZP02'],[ 4.],['2015-08'],1,1,4.0,4.0,4.0,4.0,2015-08,2015-08
189676.0,['ZP01' 'ZP02'],[ 25.65832396  11.        ],['2014-12' '2015-08'],2,2,18.32916197975253,36.65832395950506,25.65832395950506,11.0,2014-12,2015-08
419052.0,['ZP03'],[ 32.],['2015-07'],1,1,32.0,32.0,32.0,32.0,2015-07,2015-07
25838.0,['ZP03'],[ 10.],['2015-08'],1,1,10.0,10.0,10.0,10.0,2015-08,2015-08
222448.0,['ZP03'],[ 1.],['2015-01'],1,1,1.0,1.0,1.0,1.0,2015-01,2015-01
189684.0,['ZP01' 'ZP02'],[ 25.65832396  16.        ],['2014-12' '2015-08'],2,2,20.82916197975253,41.65832395950506,25.65832395950506,16.0,2014-12,2015-08
517368.0,['ZP03' 'ZP02'],[ 7.  9.],['2015-08' '2015-08'],2,2,8.0,16.0,9.0,7.0,2015-08,2015-08
517370.0,['ZP03' 'ZP02' 'ZP01'],[  8.  58.  24.],['2015-06' '2015-08' '2015-08'],3,3,30.0,90.0,58.0,8.0,2015-06,2015-08
484603.0,['ZP02' 'ZP01' 'ZP03'],[ 25.65832396  25.65832396  60.        ],['2014-09' '2014-12' '2015-08'],3,3,37.105549306336705,111.31664791901012,60.0,25.65832395950506,2014-09,2015-08
255230.0,['ZP02'],[ 25.],['2015-07'],1,1,25.0,25.0,25.0,25.0,2015-07,2015-07
320767.0,['ZP01' 'ZP02'],[  3.  20.],['2015-03' '2015-08'],2,2,11.5,23.0,20.0,3.0,2015-03,2015-08
320769.0,['ZP02' 'ZP03'],[  3.  15.],['2015-03' '2015-06'],2,2,9.0,18.0,15.0,3.0,2015-03,2015-06
156929.0,['ZP02'],[ 1.],['2015-05'],1,1,1.0,1.0,1.0,1.0,2015-05,2015-05
419075.0,['ZP03' 'ZP02'],[ 25.65832396  16.        ],['2014-12' '2015-08'],2,2,20.82916197975253,41.65832395950506,25.65832395950506,16.0,2014-12,2015-08
484614.0,['ZP01' 'ZP02'],[  3.  11.],['2015-01' '2015-05'],2,2,7.0,14.0,11.0,3.0,2015-01,2015-05
156938.0,['ZP01' 'ZP03'],[ 25.65832396  28.        ],['2014-10' '2015-08'],2,2,26.82916197975253,53.65832395950506,28.0,25.65832395950506,2014-10,2015-08
255247.0,['ZP01' 'ZP02' 'ZP03'],[ 25.65832396   8.          20.        ],['2014-10' '2015-02' '2015-08'],3,3,17.88610798650169,53.65832395950506,25.65832395950506,8.0,2014-10,2015-08
419088.0,['ZP01' 'ZP02'],[ 25.65832396   2.        ],['2014-11' '2015-01'],2,2,13.82916197975253,27.65832395950506,25.65832395950506,2.0,2014-11,2015-01
517394.0,['ZP03'],[ 5.],['2015-08'],1,1,5.0,5.0,5.0,5.0,2015-08,2015-08
517395.0,['ZP02'],[ 1.],['2015-05'],1,1,1.0,1.0,1.0,1.0,2015-05,2015-05
386324.0,['ZP01' 'ZP03'],[  4.  20.],['2015-07' '2015-08'],2,2,12.0,24.0,20.0,4.0,2015-07,2015-08
353555.0,['ZP02'],[ 25.],['2015-08'],1,1,25.0,25.0,25.0,25.0,2015-08,2015-08
189718.0,['ZP02'],[ 5.],['2015-08'],1,1,5.0,5.0,5.0,5.0,2015-08,2015-08
58647.0,['ZP02' 'ZP03'],[ 25.65832396  17.        ],['2014-12' '2015-07'],2,2,21.32916197975253,42.65832395950506,25.65832395950506,17.0,2014-12,2015-07
320792.0,['ZP02' 'ZP03' 'ZP01'],[  33.  186.   24.],['2015-05' '2015-08' '2015-08'],3,3,81.0,243.0,186.0,24.0,2015-05,2015-08
386330.0,['ZP02' 'ZP03'],[ 3.  3.],['2015-04' '2015-08'],2,2,3.0,6.0,3.0,3.0,2015-04,2015-08
320795.0,['ZP01'],[ 27.],['2015-08'],1,1,27.0,27.0,27.0,27.0,2015-08,2015-08
189724.0,['ZP03' 'ZP02'],[ 25.65832396   1.        ],['2014-11' '2015-08'],2,2,13.32916197975253,26.65832395950506,25.65832395950506,1.0,2014-11,2015-08
353565.0,['ZP02' 'ZP03'],[  4.  10.],['2015-01' '2015-08'],2,2,7.0,14.0,10.0,4.0,2015-01,2015-08
156958.0,['ZP03' 'ZP02'],[ 11.  31.],['2015-08' '2015-08'],2,2,21.0,42.0,31.0,11.0,2015-08,2015-08
353567.0,['ZP03' 'ZP02'],[  2.  11.],['2015-04' '2015-06'],2,2,6.5,13.0,11.0,2.0,2015-04,2015-06
189728.0,['ZP02'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
419104.0,['ZP03' 'ZP02'],[  4.  23.],['2015-04' '2015-08'],2,2,13.5,27.0,23.0,4.0,2015-04,2015-08
222499.0,['ZP03'],[ 4.],['2015-04'],1,1,4.0,4.0,4.0,4.0,2015-04,2015-04
222500.0,['ZP02'],[ 8.],['2015-04'],1,1,8.0,8.0,8.0,8.0,2015-04,2015-04
58667.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
517420.0,['ZP02'],[ 27.],['2015-08'],1,1,27.0,27.0,27.0,27.0,2015-08,2015-08
189742.0,['ZP03'],[ 5.],['2015-08'],1,1,5.0,5.0,5.0,5.0,2015-08,2015-08
272177.0,['ZP03' 'ZP02'],[  66.  370.],['2015-08' '2015-08'],2,2,218.0,436.0,370.0,66.0,2015-08,2015-08
484656.0,['ZP02' 'ZP03'],[ 25.65832396   7.        ],['2014-12' '2015-08'],2,2,16.32916197975253,32.65832395950506,25.65832395950506,7.0,2014-12,2015-08
419120.0,['ZP02'],[ 4.],['2015-03'],1,1,4.0,4.0,4.0,4.0,2015-03,2015-03
156978.0,['ZP03'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
58675.0,['ZP02'],[ 10.],['2015-05'],1,1,10.0,10.0,10.0,10.0,2015-05,2015-05
353582.0,['ZP01' 'ZP02' 'ZP03'],[ 19.  28.  27.],['2015-08' '2015-08' '2015-08'],3,3,24.666666666666668,74.0,28.0,19.0,2015-08,2015-08
156982.0,['ZP02'],[ 46.],['2015-08'],1,1,46.0,46.0,46.0,46.0,2015-08,2015-08
222520.0,['ZP02'],[ 14.],['2015-06'],1,1,14.0,14.0,14.0,14.0,2015-06,2015-06
288060.0,['ZP03'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
124225.0,['ZP02' 'ZP03'],[ 13.  35.],['2015-08' '2015-08'],2,2,24.0,48.0,35.0,13.0,2015-08,2015-08
156994.0,['ZP02' 'ZP03'],[  2.  23.],['2015-01' '2015-07'],2,2,12.5,25.0,23.0,2.0,2015-01,2015-07
288068.0,['ZP03'],[ 5.],['2015-08'],1,1,5.0,5.0,5.0,5.0,2015-08,2015-08
156997.0,['ZP01' 'ZP02'],[ 25.65832396  10.        ],['2014-10' '2015-06'],2,2,17.82916197975253,35.65832395950506,25.65832395950506,10.0,2014-10,2015-06
419141.0,['ZP02' 'ZP03'],[ 25.65832396  25.65832396],['2014-10' '2014-11'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-10,2014-11
484681.0,['ZP03'],[ 45.],['2015-07'],1,1,45.0,45.0,45.0,45.0,2015-07,2015-07
255305.0,['ZP03'],[ 1.],['2015-07'],1,1,1.0,1.0,1.0,1.0,2015-07,2015-07
25931.0,['ZP02'],[ 7.],['2015-08'],1,1,7.0,7.0,7.0,7.0,2015-08,2015-08
517453.0,['ZP03' 'ZP02'],[ 25.65832396  17.        ],['2014-12' '2015-08'],2,2,21.32916197975253,42.65832395950506,25.65832395950506,17.0,2014-12,2015-08
288080.0,['ZP03' 'ZP02' 'ZP01'],[ 25.65832396  25.65832396   2.        ],['2014-10' '2014-12' '2015-01'],3,3,17.772215973003373,53.31664791901012,25.65832395950506,2.0,2014-10,2015-01
91474.0,['ZP01' 'ZP03' 'ZP02'],[  6.  17.  18.],['2015-07' '2015-08' '2015-08'],3,3,13.666666666666666,41.0,18.0,6.0,2015-07,2015-08
288084.0,['ZP02' 'ZP03'],[ 5.  1.],['2015-03' '2015-04'],2,2,3.0,6.0,5.0,1.0,2015-03,2015-04
222548.0,['ZP03' 'ZP02'],[ 25.  18.],['2015-08' '2015-08'],2,2,21.5,43.0,25.0,18.0,2015-08,2015-08
189782.0,['ZP02'],[ 6.],['2015-06'],1,1,6.0,6.0,6.0,6.0,2015-06,2015-06
288087.0,['ZP01' 'ZP03'],[  5.  98.],['2015-03' '2015-08'],2,2,51.5,103.0,98.0,5.0,2015-03,2015-08
353624.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
288086.0,['ZP02'],[ 26.],['2015-08'],1,1,26.0,26.0,26.0,26.0,2015-08,2015-08
220082.0,['ZP02'],[ 39.],['2015-08'],1,1,39.0,39.0,39.0,39.0,2015-08,2015-08
419163.0,['ZP03' 'ZP02'],[ 2.  1.],['2015-07' '2015-07'],2,2,1.5,3.0,2.0,1.0,2015-07,2015-07
91483.0,['ZP03'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
91479.0,['ZP03' 'ZP02'],[  9.  48.],['2015-08' '2015-08'],2,2,28.5,57.0,48.0,9.0,2015-08,2015-08
484700.0,['ZP01'],[ 4.],['2015-08'],1,1,4.0,4.0,4.0,4.0,2015-08,2015-08
189788.0,['ZP02' 'ZP01' 'ZP03'],[ 188.   31.   79.],['2015-08' '2015-08' '2015-08'],3,3,99.33333333333333,298.0,188.0,31.0,2015-08,2015-08
419168.0,['ZP02'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
222561.0,['ZP02'],[ 13.],['2015-08'],1,1,13.0,13.0,13.0,13.0,2015-08,2015-08
484706.0,['ZP03'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
353635.0,['ZP01' 'ZP02'],[ 25.65832396  10.        ],['2014-10' '2015-08'],2,2,17.82916197975253,35.65832395950506,25.65832395950506,10.0,2014-10,2015-08
386403.0,['ZP03' 'ZP01'],[ 2.  1.],['2015-04' '2015-06'],2,2,1.5,3.0,2.0,1.0,2015-04,2015-06
25957.0,['ZP02'],[ 7.],['2015-06'],1,1,7.0,7.0,7.0,7.0,2015-06,2015-06
255331.0,['ZP03'],[ 8.],['2015-08'],1,1,8.0,8.0,8.0,8.0,2015-08,2015-08
288105.0,['ZP03' 'ZP02'],[ 25.65832396  37.        ],['2014-10' '2015-08'],2,2,31.32916197975253,62.65832395950506,37.0,25.65832395950506,2014-10,2015-08
189803.0,['ZP01' 'ZP03'],[ 25.65832396  15.        ],['2014-11' '2015-08'],2,2,20.32916197975253,40.65832395950506,25.65832395950506,15.0,2014-11,2015-08
25965.0,['ZP02' 'ZP01'],[ 25.65832396  11.        ],['2014-09' '2015-02'],2,2,18.32916197975253,36.65832395950506,25.65832395950506,11.0,2014-09,2015-02
291728.0,['ZP03'],[ 31.],['2015-08'],1,1,31.0,31.0,31.0,31.0,2015-08,2015-08
189807.0,['ZP02'],[ 14.],['2015-08'],1,1,14.0,14.0,14.0,14.0,2015-08,2015-08
386416.0,['ZP01' 'ZP02'],[  6.  18.],['2015-01' '2015-08'],2,2,12.0,24.0,18.0,6.0,2015-01,2015-08
484721.0,['ZP03' 'ZP02'],[  7.  17.],['2015-05' '2015-06'],2,2,12.0,24.0,17.0,7.0,2015-05,2015-06
451954.0,['ZP02' 'ZP03'],[ 31.  18.],['2015-02' '2015-04'],2,2,24.5,49.0,31.0,18.0,2015-02,2015-04
288116.0,['ZP03' 'ZP02'],[ 25.65832396   2.        ],['2014-11' '2015-03'],2,2,13.82916197975253,27.65832395950506,25.65832395950506,2.0,2014-11,2015-03
189816.0,['ZP03'],[ 2.],['2015-05'],1,1,2.0,2.0,2.0,2.0,2015-05,2015-05
222587.0,['ZP02'],[ 1.],['2015-05'],1,1,1.0,1.0,1.0,1.0,2015-05,2015-05
386429.0,['ZP01' 'ZP02'],[  6.  19.],['2015-06' '2015-08'],2,2,12.5,25.0,19.0,6.0,2015-06,2015-08
451966.0,['ZP02'],[ 2.],['2015-07'],1,1,2.0,2.0,2.0,2.0,2015-07,2015-07
222591.0,['ZP02'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
288131.0,['ZP02' 'ZP01'],[ 4.  1.],['2015-06' '2015-08'],2,2,2.5,5.0,4.0,1.0,2015-06,2015-08
157064.0,['ZP02' 'ZP03'],[ 25.65832396   2.        ],['2014-12' '2015-08'],2,2,13.82916197975253,27.65832395950506,25.65832395950506,2.0,2014-12,2015-08
517515.0,['ZP02'],[ 3.],['2015-07'],1,1,3.0,3.0,3.0,3.0,2015-07,2015-07
288139.0,['ZP03' 'ZP02'],[ 15.  22.],['2015-08' '2015-08'],2,2,18.5,37.0,22.0,15.0,2015-08,2015-08
122399.0,['ZP03' 'ZP02'],[  2.  12.],['2015-08' '2015-08'],2,2,7.0,14.0,12.0,2.0,2015-08,2015-08
222608.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
484752.0,['ZP03'],[ 12.],['2015-08'],1,1,12.0,12.0,12.0,12.0,2015-08,2015-08
288147.0,['ZP02' 'ZP01'],[ 41.   5.],['2015-08' '2015-08'],2,2,23.0,46.0,41.0,5.0,2015-08,2015-08
517524.0,['ZP01' 'ZP03' 'ZP02'],[  9.  16.  67.],['2015-02' '2015-05' '2015-08'],3,3,30.666666666666668,92.0,67.0,9.0,2015-02,2015-08
189845.0,['ZP02'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
26007.0,['ZP01' 'ZP03'],[  25.65832396  232.        ],['2014-10' '2015-08'],2,2,128.82916197975254,257.6583239595051,232.0,25.65832395950506,2014-10,2015-08
353687.0,['ZP03' 'ZP02'],[  8.  28.],['2015-01' '2015-08'],2,2,18.0,36.0,28.0,8.0,2015-01,2015-08
451992.0,['ZP03' 'ZP02'],[ 3.  4.],['2015-04' '2015-07'],2,2,3.5,7.0,4.0,3.0,2015-04,2015-07
484759.0,['ZP03'],[ 9.],['2015-08'],1,1,9.0,9.0,9.0,9.0,2015-08,2015-08
353691.0,['ZP03'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
320925.0,['ZP03' 'ZP02'],[ 98.  93.],['2015-08' '2015-08'],2,2,95.5,191.0,98.0,93.0,2015-08,2015-08
386463.0,['ZP03' 'ZP02'],[ 25.65832396  12.        ],['2014-10' '2015-06'],2,2,18.82916197975253,37.65832395950506,25.65832395950506,12.0,2014-10,2015-06
386464.0,['ZP03'],[ 1.],['2015-08'],1,1,1.0,1.0,1.0,1.0,2015-08,2015-08
419233.0,['ZP02'],[ 11.],['2015-06'],1,1,11.0,11.0,11.0,11.0,2015-06,2015-06
157088.0,['ZP03' 'ZP02'],[ 12.  19.],['2015-08' '2015-08'],2,2,15.5,31.0,19.0,12.0,2015-08,2015-08
454561.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
386474.0,['ZP03'],[ 6.],['2015-04'],1,1,6.0,6.0,6.0,6.0,2015-04,2015-04
517547.0,['ZP01' 'ZP03' 'ZP02'],[  6.  25.  47.],['2015-06' '2015-08' '2015-08'],3,3,26.0,78.0,47.0,6.0,2015-06,2015-08
91562.0,['ZP02'],[ 17.],['2015-07'],1,1,17.0,17.0,17.0,17.0,2015-07,2015-07
517549.0,['ZP02' 'ZP01' 'ZP03'],[  2.   5.  32.],['2015-03' '2015-05' '2015-08'],3,3,13.0,39.0,32.0,2.0,2015-03,2015-08
222638.0,['ZP02'],[ 14.],['2015-08'],1,1,14.0,14.0,14.0,14.0,2015-08,2015-08
484783.0,['ZP03'],[ 44.],['2015-08'],1,1,44.0,44.0,44.0,44.0,2015-08,2015-08
157104.0,['ZP02' 'ZP03'],[ 25.65832396   5.        ],['2014-11' '2015-07'],2,2,15.32916197975253,30.65832395950506,25.65832395950506,5.0,2014-11,2015-07
124334.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
320948.0,['ZP02' 'ZP03'],[ 10.   1.],['2015-07' '2015-08'],2,2,5.5,11.0,10.0,1.0,2015-07,2015-08
484789.0,['ZP02' 'ZP03' 'ZP01'],[  4.  26.  31.],['2015-07' '2015-08' '2015-08'],3,3,20.333333333333332,61.0,31.0,4.0,2015-07,2015-08
353716.0,['ZP03' 'ZP02'],[ 40.  53.],['2015-08' '2015-08'],2,2,46.5,93.0,53.0,40.0,2015-08,2015-08
26039.0,['ZP02' 'ZP01' 'ZP03'],[ 49.  23.  31.],['2015-08' '2015-08' '2015-08'],3,3,34.333333333333336,103.0,49.0,23.0,2015-08,2015-08
255416.0,['ZP02'],[ 3.],['2015-01'],1,1,3.0,3.0,3.0,3.0,2015-01,2015-01
255418.0,['ZP02' 'ZP03'],[ 25.65832396   7.        ],['2014-11' '2015-08'],2,2,16.32916197975253,32.65832395950506,25.65832395950506,7.0,2014-11,2015-08
517562.0,['ZP02' 'ZP03'],[ 25.  20.],['2015-07' '2015-07'],2,2,22.5,45.0,25.0,20.0,2015-07,2015-07
