"EID","TYPECODE","DJDATE","IFHOME"
"76227","4169704","2014-05","0"
"76227","5193890","2015-04","1"
"76227","5721204","2015-08","1"
"76227","4214101","2014-05","0"
"76227","4154886","2014-05","1"
"76227","4990416","2015-02","0"
"76227","4455748","2014-08","0"
"76227","4343763","2014-07","0"
"76227","4734283","2014-11","1"
"76227","5750693","2015-08","1"
"76227","4542929","2014-09","0"
"76227","4481668","2014-08","0"
"76227","4007728","2014-01","0"
"76227","5707706","2015-08","1"
"76227","4065968","2014-03","1"
"76227","5740047","2015-08","1"
"76227","4657501","2014-10","1"
"76227","5636483","2015-07","1"
"76227","5781043","2015-08","0"
"76227","4835943","2014-12","1"
"76227","4229970","2014-06","1"
"76227","5670987","2015-08","0"
"76227","5411464","2015-06","0"
"76227","4214243","2014-05","0"
"76227","4615995","2014-10","1"
"76227","4154881","2014-05","1"
"76227","4640257","2014-10","1"
"76227","4497218","2014-08","0"
"76227","5219517","2015-04","1"
"76227","5282138","2015-05","1"
"76227","5282139","2015-05","1"
"76227","4652094","2014-10","0"
"84216","5511622","2015-07","1"
"84216","5511621","2015-07","1"
"84216","4795807","2014-12","1"
"89067","4064155","2014-03","1"
"91915","4086559","2014-04","1"
"102532","4862583","2014-12","0"
"102532","5758836","2015-08","0"
"105383","3049049","2013-10","1"
"105383","2999530","2013-09","0"
"105383","3192316","2013-12","1"
"105383","3120335","2013-11","1"
"105383","3143249","2013-11","0"
"105383","3040516","2013-10","0"
"105383","5503423","2015-07","0"
"105383","5119812","2015-03","0"
"105383","3167300","2013-11","0"
"105383","3102386","2013-11","1"
"105383","3173153","2013-12","1"
"105383","3081929","2013-10","0"
"105383","3050028","2013-10","0"
"105383","3152396","2013-11","1"
"105383","3191557","2013-12","0"
"105383","3066403","2013-10","0"
"105383","3183712","2013-12","0"
"105383","5539041","2015-07","0"
"105383","3191500","2013-12","0"
"105383","3191548","2013-12","0"
"105383","2994685","2013-09","1"
"105383","4823170","2014-12","0"
"105383","5186511","2015-04","1"
"105383","4937189","2015-01","0"
"105383","4771061","2014-11","1"
"105383","4739887","2014-11","0"
"105383","4119943","2014-04","1"
"105383","4069913","2014-03","0"
"105383","4288260","2014-06","1"
"105383","4794939","2014-12","1"
"105383","5500019","2015-07","1"
"105383","4417216","2014-08","1"
"105383","5490849","2015-06","0"
"105383","4681966","2014-10","0"
"105383","4519355","2014-09","0"
"105383","4684411","2014-10","1"
"105383","4246581","2014-06","0"
"105383","5213290","2015-04","1"
"105383","5638053","2015-07","1"
"105383","4849161","2014-12","0"
"105383","5344641","2015-05","1"
"105383","4817960","2014-12","1"
"105383","4016035","2014-02","1"
"105383","4586635","2014-09","1"
"105383","4108982","2014-04","1"
"105383","4590051","2014-09","1"
"105383","5771120","2015-08","0"
"105383","4724371","2014-11","0"
"105383","4615857","2014-10","0"
"105383","4377651","2014-07","0"
"105383","5733682","2015-08","1"
"105383","4422959","2014-08","0"
"105383","4056191","2014-03","0"
"105383","4856229","2014-12","1"
"105383","5102554","2015-03","1"
"105383","4182372","2014-05","0"
"105383","4514456","2014-09","0"
"105383","5032388","2015-02","1"
"105383","4024220","2014-02","1"
"105383","5748928","2015-08","1"
"105383","5122150","2015-03","0"
"105383","4532364","2014-09","1"
"105383","5641783","2015-07","0"
"105383","5665594","2015-08","1"
"105383","4744174","2014-11","0"
"105383","5653968","2015-08","0"
"105383","4354995","2014-07","0"
"106545","4904682","2015-01","0"
"112632","4226010","2014-06","1"
"113301","4816506","2014-12","1"
"114462","3994742","2014-01","1"
"116965","4881895","2014-12","1"
"117999","4197940","2014-05","0"
"118136","5780093","2015-08","0"
"118854","4692168","2014-11","0"
"118854","4848902","2014-12","0"
"118959","3224449","2013-12","1"
"118959","3217832","2013-12","1"
"118959","3217438","2013-12","1"
"118959","3199405","2013-12","1"
"118959","3189594","2013-12","1"
"118959","3199434","2013-12","1"
"118959","3233327","2013-12","1"
"118959","3230359","2013-12","1"
"118959","3231667","2013-12","1"
"118959","3210019","2013-12","1"
"118959","3239701","2013-12","1"
"118959","3227609","2013-12","1"
"118959","3188929","2013-12","1"
"118959","3217381","2013-12","1"
"118959","3233437","2013-12","1"
"118959","3227931","2013-12","1"
"118959","3243252","2013-12","1"
"118959","3217661","2013-12","1"
"118959","3244557","2013-12","1"
"118959","3217472","2013-12","1"
"118959","4032599","2014-02","1"
"118959","4104277","2014-04","1"
"118959","5492855","2015-07","1"
"118959","4126224","2014-04","1"
"118959","4032493","2014-02","1"
"118959","4308667","2014-07","1"
"118959","4101189","2014-04","1"
"118959","4019065","2014-02","1"
"118959","4153508","2014-05","1"
"118959","4205727","2014-04","1"
"118959","4205309","2014-05","1"
"118959","4021526","2014-02","1"
"118959","4102815","2014-04","1"
"118959","4024738","2014-02","0"
"118959","4102739","2014-04","1"
"118959","4107285","2014-04","1"
"118959","4777779","2014-11","1"
"118959","3994817","2014-01","1"
"118959","4031852","2014-02","1"
"118959","4345398","2014-07","1"
"118959","4703592","2014-11","1"
"118959","3212636","2013-12","1"
"118959","4644902","2014-10","1"
"121866","3196950","2013-12","1"
"121866","2993456","2013-09","0"
"121866","2982268","2013-09","0"
"121866","4693338","2014-11","0"
"121866","2979237","2013-09","0"
"121866","4680785","2014-10","0"
"121866","4944140","2015-01","1"
"121866","5214302","2015-04","0"
"121866","4035087","2014-03","1"
"121866","4526028","2014-09","0"
"121866","4321286","2014-07","0"
"121866","4444649","2014-08","0"
"121866","5596097","2015-07","0"
"121866","4321224","2014-07","0"
"121866","5790378","2015-08","0"
"122698","4271884","2014-06","1"
"122698","4959483","2015-01","1"
"122698","4626793","2014-10","1"
"122698","4220399","2014-06","1"
"122698","4258600","2014-06","1"
"122698","4208873","2014-04","1"
"122698","4256932","2014-06","1"
"122698","5550865","2015-07","1"
"122698","5257410","2015-05","1"
"122698","4247777","2014-06","1"
"122698","4105203","2014-04","1"
"122698","4258716","2014-06","1"
"122698","5727915","2015-08","1"
"122698","4244105","2014-06","1"
"122698","5644655","2015-07","1"
"122698","4870705","2014-12","1"
"123440","3055503","2013-10","1"
"124670","3194128","2013-12","1"
"124670","4456072","2014-08","1"
"124670","4008586","2014-01","1"
"124670","4470307","2014-08","1"
"124670","4433833","2014-08","1"
"124670","4490629","2014-08","1"
"124670","4474718","2014-08","1"
"124670","4478939","2014-08","1"
"124670","4398935","2014-07","1"
"124670","4398946","2014-07","1"
"124670","4489506","2014-08","1"
"124670","4450531","2014-08","1"
"124670","4456765","2014-08","1"
"124670","4478725","2014-08","1"
"124670","4470051","2014-08","1"
"124670","4470045","2014-08","1"
"128712","5492855","2015-07","1"
"133662","4829526","2014-12","0"
"134857","3004001","2013-09","0"
"134857","3022593","2013-09","0"
"134857","4999545","2015-02","0"
"134857","4448805","2014-08","0"
"134857","5313746","2015-05","0"
"134857","4096665","2014-04","0"
"134857","4024371","2014-02","0"
"134857","4564950","2014-09","0"
"138368","3969997","2014-01","1"
"138368","5269628","2015-05","1"
"138368","4582221","2014-09","1"
"139326","4752832","2014-11","1"
"139326","4346474","2014-07","1"
"139326","4346474","2014-07","1"
"139326","4752832","2014-11","1"
"143899","5637010","2015-07","1"
"143899","5447520","2015-06","1"
"145881","4891285","2014-12","1"
"147867","5492855","2015-07","1"
"148244","4010328","2014-02","0"
"154224","3122576","2013-11","1"
"154224","3080804","2013-10","1"
"154243","4262566","2014-06","1"
"159411","5156294","2015-04","0"
"164896","4178087","2014-05","1"
"165083","5571911","2015-07","0"
"165083","5653156","2015-08","0"
"165083","5460570","2015-06","0"
"165083","5516421","2015-07","0"
"165083","5535734","2015-07","0"
"165083","5743427","2015-08","0"
"165083","4720400","2014-11","0"
"165083","5230751","2015-04","0"
"165083","5585999","2015-07","0"
"165083","5459917","2015-06","0"
"165083","5459430","2015-06","0"
"165083","5357245","2015-05","0"
"165083","5459426","2015-06","0"
"168557","5491416","2015-07","0"
"168557","3024888","2013-09","0"
"169735","4874718","2014-12","0"
"169735","5235507","2015-04","0"
"169735","3005776","2013-09","0"
"169735","3126817","2013-11","0"
"169735","3232370","2013-12","1"
"169735","3074401","2013-10","0"
"169735","3161991","2013-11","0"
"169735","2972614","2013-09","0"
"169735","5638356","2015-07","1"
"169735","4883026","2014-12","1"
"169735","4127923","2014-04","1"
"169735","4235927","2014-06","0"
"169735","4680755","2014-10","1"
"169735","5564543","2015-07","1"
"169735","5178884","2015-04","0"
"169735","5321119","2015-05","0"
"169735","4890605","2014-12","1"
"169735","5354775","2015-05","1"
"169735","4594040","2014-09","1"
"169735","4001104","2014-01","1"
"169735","3967519","2014-01","1"
"169735","4276136","2014-06","0"
"169735","4870578","2014-12","1"
"176746","4763893","2014-11","1"
"176746","5628961","2015-07","1"
"178412","3232015","2013-12","1"
"178412","4451534","2014-08","1"
"178412","4336249","2014-07","1"
"178412","4240906","2014-06","1"
"179607","5289434","2015-05","1"
"179607","4560972","2014-09","1"
"181745","2983559","2013-09","1"
"181745","4024353","2014-02","1"
"181825","5238274","2015-04","1"
"191808","5737324","2015-08","1"
"192627","5286620","2015-05","1"
"197100","4292647","2014-06","0"
"197100","4307311","2014-07","1"
"197100","5789331","2015-08","0"
"197100","5505470","2015-07","1"
"197100","5434597","2015-06","0"
"197100","5462480","2015-06","0"
"197100","4535783","2014-09","0"
"217058","3093383","2013-10","1"
"217058","3195988","2013-12","0"
"217058","3188616","2013-12","0"
"217058","3161458","2013-11","1"
"217058","4456331","2014-08","1"
"217058","4392965","2014-07","1"
"217058","5120128","2015-03","1"
"217058","5120132","2015-03","1"
"217058","4446718","2014-08","1"
"217058","5704934","2015-08","1"
"217058","4126879","2014-04","1"
"217058","5625219","2015-07","1"
"217058","4082565","2014-04","1"
"217058","5120123","2015-03","1"
"217058","5001571","2015-02","1"
"217058","5220485","2015-04","1"
"217058","4084039","2014-04","1"
"217058","4971941","2015-01","1"
"217058","4260066","2014-06","1"
"217058","5495483","2015-07","1"
"217058","5462322","2015-06","1"
"217058","4641325","2014-10","1"
"217058","5462319","2015-06","1"
"217058","5471166","2015-06","1"
"217058","5775540","2015-08","1"
"217058","4222014","2014-06","1"
"217058","5471260","2015-06","1"
"217058","5775658","2015-08","1"
"217058","4004818","2014-01","0"
"217058","3998365","2014-01","1"
"217058","4293082","2014-06","1"
"218212","4151159","2014-05","1"
"218212","3120324","2013-11","1"
"218212","3051804","2013-10","1"
"218212","5225306","2015-04","1"
"218212","4363652","2014-07","1"
"218212","5593720","2015-07","1"
"218212","4704873","2014-11","1"
"218212","4768620","2014-11","1"
"218212","4288622","2014-06","1"
"218212","5263269","2015-05","1"
"218212","4399840","2014-07","1"
"218212","5640783","2015-07","1"
"218212","5338736","2015-05","1"
"218212","5690733","2015-08","1"
"218212","5003753","2015-02","1"
"218212","5642095","2015-07","1"
"218212","4322320","2014-07","1"
"218212","4240576","2014-06","1"
"218212","4396817","2014-07","1"
"218212","4163970","2014-05","1"
"218212","4423429","2014-08","1"
"218212","4326697","2014-07","1"
"218212","4612402","2014-10","1"
"218212","5549714","2015-07","1"
"218212","5393826","2015-06","1"
"218212","4300769","2014-07","1"
"218212","5007851","2015-02","1"
"218479","5124511","2015-03","0"
"218479","5196322","2015-04","0"
"218479","4409367","2014-07","0"
"218479","4040936","2014-03","0"
"218479","4140527","2014-05","0"
"218479","4467903","2014-08","0"
"218479","4168473","2014-05","0"
"231139","5254699","2015-05","0"
"231139","3079390","2013-10","0"
"231139","5343514","2015-05","0"
"231139","3088105","2013-10","0"
"231139","3152040","2013-11","0"
"231139","3026870","2013-09","0"
"231139","4812016","2014-12","0"
"231139","5364750","2015-06","0"
"231139","5247828","2015-04","0"
"231139","3156938","2013-11","0"
"231139","5524567","2015-07","0"
"231139","5591040","2015-07","0"
"231139","3129870","2013-11","0"
"231139","4751517","2014-11","0"
"231139","4312402","2014-07","0"
"231139","4514069","2014-09","0"
"231139","4690753","2014-11","0"
"231139","4614186","2014-10","0"
"231139","5608792","2015-07","0"
"231139","4578345","2014-09","0"
"231139","5681626","2015-08","0"
"231139","4282459","2014-06","0"
"231139","4878479","2014-12","0"
"231139","4207434","2014-05","0"
"231139","4791504","2014-12","0"
"231139","5634048","2015-07","0"
"236280","4430880","2014-08","1"
"236396","3017316","2013-09","1"
"237162","3186830","2013-12","0"
"237162","3245145","2013-12","0"
"237162","4003122","2014-01","0"
"237162","4242951","2014-06","0"
"237162","5359067","2015-05","0"
"239617","4311650","2014-07","1"
"239617","4816661","2014-12","1"
"239617","5685760","2015-08","1"
"239617","5641335","2015-07","1"
"239617","5641269","2015-07","1"
"239617","4811146","2014-12","1"
"239617","5376199","2015-06","1"
"239617","5505612","2015-07","1"
"239617","5229920","2015-04","1"
"239617","4461533","2014-08","1"
"239617","5698182","2015-08","1"
"239617","5702401","2015-08","1"
"239974","3030157","2013-09","1"
"242914","4736592","2014-11","0"
"245310","4614138","2014-10","0"
"245310","5584889","2015-07","0"
"246580","5175569","2015-04","1"
"250346","3239152","2013-12","1"
"253326","5703963","2015-08","1"
"253535","4737200","2014-11","0"
"255279","3055624","2013-10","1"
"255279","3026702","2013-09","1"
"255279","4879506","2014-12","1"
"255279","4129459","2014-04","1"
"255279","4275031","2014-06","1"
"255279","4069520","2014-03","1"
"255279","5242965","2015-04","1"
"255279","3978760","2014-01","0"
"255279","4403376","2014-07","1"
"255279","5636874","2015-07","1"
"255279","4403394","2014-07","1"
"255279","4447674","2014-08","1"
"255279","4753249","2014-11","1"
"255279","4105297","2014-04","1"
"255279","4463606","2014-08","1"
"255279","4463697","2014-08","1"
"255279","4463615","2014-08","1"
"255279","4463597","2014-08","1"
"255279","4417603","2014-08","1"
"255279","5396015","2015-06","1"
"255279","5169401","2015-04","1"
"259448","4046969","2014-03","0"
"259448","5011975","2015-02","1"
"259448","5375958","2015-06","1"
"259998","4537801","2014-09","1"
"261885","3235758","2013-12","0"
"261885","3071073","2013-10","1"
"261885","3104046","2013-11","0"
"261885","3068576","2013-10","0"
"261885","3033588","2013-09","1"
"261885","3235755","2013-12","0"
"261885","3068579","2013-10","0"
"261885","3199693","2013-12","1"
"261885","5789943","2015-08","0"
"261885","4467008","2014-08","1"
"261885","5602661","2015-07","1"
"261885","4864783","2014-12","1"
"261885","4584988","2014-09","1"
"261885","4683924","2014-10","1"
"261885","4769324","2014-11","1"
"261885","4181912","2014-05","1"
"261885","5612985","2015-07","0"
"261885","4944186","2015-01","1"
"261885","4686165","2014-10","1"
"261885","4422122","2014-08","1"
"261885","5643338","2015-07","1"
"261885","4797141","2014-12","1"
"261885","4676992","2014-10","1"
"261885","4701834","2014-11","1"
"261885","4178583","2014-05","1"
