"EID","TYPECODE","LAWDATE","LAWAMOUNT"
"51470","106072852","2015-08-01","75000"
"55345","108955404","2015-07-01","73700"
"55345","99075415","2015-03-01","73700"
"55480","66083531","2013-03-01","42300"
"55480","60833727","2013-03-01","48000"
"56415","67785486","2013-09-01","36000"
"56415","85076024","2014-08-01","23000"
"58055","61025005","2013-03-01","90000"
"58508","75071591","2014-02-01","5100"
"58508","75000884","2014-01-01","16700"
"58508","75000878","2014-01-01","67400"
"58508","75003193","2014-01-01","6500"
"62222","110601199","2015-05-01","4800"
"62222","101890607","2015-05-01","4800"
"68121","60121790","2013-01-01","178500"
"74632","108907808","2015-04-01","39500"
"74632","100243721","2015-04-01","39500"
"76720","60174685","2013-01-01","1697800"
"76840","85042082","2014-07-01","22300"
"78004","97006150","2015-02-01","0"
"87974","87378001","2014-03-01","79800"
"87974","83513041","2014-06-01","273400"
"87974","91726544","2014-03-01","79800"
"87974","83513047","2014-06-01","112000"
"90469","85055410","2014-07-01","0"
"95426","61075433","2012-12-01","25300"
"95426","44505564","2012-10-01","4030000"
"105031","86942189","2014-09-01","8000000"
"105031","91689560","2014-09-01","8000000"
"108155","60421826","2013-02-01","0"
"111279","76442464","2014-03-01","62600"
"111279","42375090","2012-09-01","5600"
"111279","61406441","2013-03-01","7700"
"111279","99095900","2015-03-01","97300"
"111279","91679301","2014-08-01","300"
"111279","99095891","2015-03-01","500000"
"111279","73374755","2013-10-01","73200"
"111371","67923852","2013-07-01","0"
"114271","81378787","2014-05-01","55600"
"114271","85553091","2014-08-01","134900"
"114271","88407284","2014-05-01","55600"
"114271","41928130","2012-09-01","180000"
"114862","73330117","2013-07-01","2221000"
"114862","87439952","2014-05-01","191000"
"114862","87439949","2014-05-01","628800"
"114862","87439946","2014-05-01","282800"
"114862","87439942","2014-05-01","621200"
"114862","87439936","2014-05-01","398400"
"114862","87439933","2014-05-01","338200"
"114862","87439930","2014-05-01","283100"
"114862","87439927","2014-05-01","602400"
"114862","87442744","2014-05-01","393200"
"114862","91726896","2014-05-01","602400"
"114862","91726914","2014-05-01","621200"
"114862","91726908","2014-05-01","398400"
"114862","91726901","2014-05-01","283100"
"114862","91726905","2014-05-01","338200"
"114862","91726921","2014-05-01","191000"
"114862","91726911","2014-05-01","393200"
"114862","91726924","2014-05-01","628800"
"114862","91726917","2014-05-01","282800"
"116111","88438143","2014-10-01","3500"
"116111","97939578","2014-12-01","3300"
"121372","99270180","2015-03-01","466600"
"130261","93697390","2014-12-01","652000"
"135845","102353028","2015-01-01","55000"
"135845","103039121","2015-01-01","55000"
"135845","103040046","2015-05-01","71000"
"135845","100869766","2015-05-01","71000"
"139276","106520291","2015-08-01","234600"
"140772","62195605","2013-05-01","700000"
"143400","79322620","2014-04-01","1304200"
"143400","99047612","2014-04-01","1304200"
"143768","42897529","2012-10-01","0"
"143787","73382022","2013-08-01","20000"
"145336","61490764","2013-04-01","211000"
"148030","67689510","2013-08-01","19000"
"153979","62163083","2013-03-01","0"
"155481","104198074","2015-07-01","0"
"159249","75011661","2014-01-01","104700"
"165878","61141251","2013-01-01","85000"
"165878","61141655","2013-01-01","50000"
"165878","61141097","2013-01-01","77800"
"165878","61141452","2013-01-01","50000"
"165878","61140961","2013-01-01","39000"
"166432","103026839","2014-12-01","55900"
"166432","93702390","2014-12-01","55900"
"168430","99047269","2015-01-01","135100"
"171251","97769996","2014-10-01","0"
"171251","111887434","2015-05-01","39300"
"171251","111887430","2015-05-01","39000"
"171251","85069287","2014-08-01","31200"
"171251","101117349","2015-05-01","37400"
"171251","92424210","2014-11-01","546100"
"171251","62197507","2013-06-01","87900"
"171251","91743619","2014-09-01","11400"
"171251","93697247","2014-12-01","0"
"171251","112434987","2015-05-01","39000"
"171251","97769999","2014-10-01","0"
"171251","101117353","2015-05-01","39300"
"171251","101117355","2015-05-01","38300"
"171251","119667917","2013-04-01","5034400"
"171251","73325464","2013-06-01","39700"
"171251","101117359","2015-05-01","46600"
"171251","112194024","2015-05-01","38300"
"171251","112435039","2015-05-01","39300"
"171251","112194026","2015-05-01","40000"
"171251","112434975","2015-05-01","37400"
"171251","101117351","2015-05-01","39000"
"171251","101117357","2015-05-01","40000"
"171251","97821111","2014-08-01","31200"
"171251","85069293","2014-08-01","23500"
"171251","92716053","2014-10-01","0"
"171251","92716026","2014-10-01","0"
"171251","92716061","2014-10-01","0"
"173615","105738679","2015-08-01","184700"
"173615","107511915","2015-08-01","184700"
"174652","75004604","2014-01-01","66700"
"174652","67693188","2013-08-01","0"
"174652","67680137","2013-08-01","7563400"
"174652","61066023","2013-01-01","14400"
"175278","65960478","2013-04-01","130000"
"175325","101656122","2015-05-01","95800"
"175325","9389117","2015-05-01","95800"
"177189","102978952","2015-05-01","9100"
"177189","108980596","2015-06-01","26000"
"177846","91651729","2014-08-01","11298900"
"177846","97788491","2014-08-01","11298900"
"177846","101489360","2015-05-01","8430700"
"177846","85077033","2014-08-01","11298900"
"177846","9302897","2015-05-01","8430700"
"181877","91675125","2014-04-01","21000"
"181877","79316886","2014-04-01","21000"
"181877","97808736","2014-04-01","21000"
"184997","91687894","2014-09-01","78900"
"184997","86796933","2014-09-01","78900"
"187481","92411909","2014-05-01","27100"
"187481","81390815","2014-05-01","27100"
"197012","85042457","2014-07-01","1500"
"201985","79618509","2014-02-01","45100"
"201985","76442861","2014-02-01","45100"
"204816","112641886","2014-01-01","11798000"
"205240","43130229","2012-10-01","7000"
"212827","108951798","2015-07-01","128200"
"212827","75024173","2013-07-01","32900"
"212827","80142557","2014-05-01","128200"
"212827","80143357","2014-05-01","500"
"212827","104248190","2015-07-01","128200"
"212827","97794316","2014-05-01","500"
"213384","43113617","2012-10-01","43000"
"218574","42475965","2012-10-01","63500"
"218574","79310510","2014-04-01","1006900"
"222199","73338651","2013-07-01","40000"
"222199","91815412","2014-10-01","40000"
"222199","87377083","2014-06-01","8500"
"222199","87377057","2014-06-01","5700"
"222199","87377056","2014-06-01","3000"
"222199","87377049","2014-06-01","900"
"222199","87377048","2014-06-01","900"
"222199","87377061","2014-06-01","3000"
"222199","87377059","2014-06-01","6100"
"222199","87377051","2014-06-01","1800"
"222199","87377075","2014-06-01","9400"
"222199","87377074","2014-06-01","8200"
"222199","87377068","2014-06-01","4900"
"222199","87377066","2014-06-01","3700"
"222199","91730261","2014-06-01","8500"
"222199","91730253","2014-06-01","8200"
"222199","91730240","2014-06-01","9400"
"222199","91730236","2014-06-01","3700"
"222199","91730234","2014-06-01","3000"
"222199","91730232","2014-06-01","6100"
"222199","91730230","2014-06-01","3000"
"222199","91730228","2014-06-01","5700"
"222199","91730224","2014-06-01","900"
"222199","91730238","2014-06-01","4900"
"222199","91730222","2014-06-01","900"
"222199","91730226","2014-06-01","1800"
"222199","91815470","2014-10-01","900"
"222199","91815461","2014-10-01","3000"
"222199","91815442","2014-10-01","6100"
"222199","91815426","2014-10-01","3700"
"222199","91815451","2014-10-01","8500"
"222199","91815419","2014-10-01","4900"
"222199","91815495","2014-10-01","1800"
"222199","91815488","2014-10-01","900"
"222199","91815475","2014-10-01","5700"
"222199","91815434","2014-10-01","9400"
"222199","92722024","2014-07-01","700"
"222199","97940072","2014-12-01","1000"
"225177","61452637","2013-04-01","6892600"
"229334","79629589","2014-03-01","489100"
"229334","61368314","2013-04-01","486300"
"229334","67682272","2013-08-01","0"
"229334","80287178","2013-08-01","9000"
"229334","76446774","2014-03-01","489100"
"229334","76443304","2013-08-01","9000"
"229334","61047712","2013-03-01","25000"
"229948","80088887","2014-02-01","13700"
"229948","75076982","2014-02-01","13700"
"232951","61068935","2013-01-01","25000"
"232951","100113574","2015-04-01","18600"
"232951","101733688","2015-04-01","18600"
"232951","100113677","2015-04-01","16100"
"232951","104638256","2015-07-01","134700"
"234455","76453104","2013-12-01","0"
"238298","62338224","2013-06-01","202300"
"238298","75006866","2013-12-01","76800"
"238298","60022235","2012-12-01","251800"
"238298","85056934","2013-12-01","76800"
"240295","73386985","2013-09-01","35300"
"240295","73386991","2013-09-01","25000"
"240295","97798735","2013-09-01","35300"
"240295","92402977","2013-09-01","30300"
"240295","92402982","2013-09-01","25000"
"240295","73386993","2013-09-01","30300"
"250133","79936643","2013-08-01","19000"
"250133","75013126","2013-08-01","19000"
"251980","44080361","2012-10-01","305700"
"252409","85274009","2014-08-01","6203700"
"252409","75070476","2014-01-01","2014300"
"252409","81307960","2014-02-01","4511700"
"252409","91726089","2014-01-01","2014300"
"252409","91664541","2014-08-01","6203700"
"252409","91748149","2014-07-01","5188400"
"252409","86799651","2013-09-01","5519500"
"252409","85046891","2014-07-01","5188400"
"252409","66084987","2013-05-01","6259100"
"252409","97936032","2014-08-01","6203700"
"252409","75060490","2014-02-01","4511700"
"252409","91694866","2013-09-01","5519500"
"252409","87374319","2014-01-01","2014300"
"258137","108907843","2015-06-01","46400"
"258137","108907838","2015-06-01","210400"
"258720","85048031","2014-04-01","79500"
"258720","85048027","2014-04-01","26900"
"263901","99031837","2015-01-01","1800"
"264049","66081575","2012-11-01","87100"
"265864","101793511","2015-04-01","3789500"
"268449","102424126","2015-06-01","7300"
"272663","93536894","2014-12-01","553100"
"278304","75011286","2014-01-01","89800"
"278304","80057410","2014-01-01","89800"
"281255","92425653","2014-12-01","1213500"
"281595","80132658","2014-04-01","1156400"
"281595","103010013","2015-06-01","233800"
"286155","61127173","2013-03-01","3300"
"286184","75006420","2014-01-01","33600"
"286184","85044579","2014-04-01","14700"
"286184","67906474","2013-07-01","38600"
"289744","81382108","2014-05-01","411700"
"289744","91929500","2014-05-01","411700"
"293023","105030463","2015-07-01","6600"
"302027","108955807","2014-10-01","111400"
"302027","91805743","2014-10-01","111400"
"303420","91681527","2014-04-01","10362900"
"303420","96485477","2015-01-01","2348000"
"303420","107083072","2015-08-01","2500000"
"303420","103424556","2015-06-01","3098600"
"303420","103622309","2015-06-01","488300"
"306751","42495346","2012-10-01","40000"
"314025","91922710","2014-11-01","28800"
"320433","99545668","2015-04-01","52500"
"326763","97939865","2014-12-01","2800"
"327474","44521966","2012-11-01","50000"
"327474","73389878","2013-10-01","50000"
"331155","105252375","2015-08-01","2403300"
"331155","111419374","2015-04-01","187700"
"331155","100113578","2015-04-01","187700"
"331155","112102302","2015-07-01","13049900"
"331155","108990913","2015-01-01","1800000"
"331155","105316848","2015-07-01","13049900"
"331155","104980296","2015-07-01","13049900"
"331155","101096469","2015-04-01","187700"
"331155","111921728","2015-07-01","13049900"
"334899","61837323","2013-03-01","18100"
"334899","89122646","2014-10-01","84000"
"344172","75070020","2014-01-01","5600"
"349966","108838624","2015-07-01","0"
"351968","101654887","2015-05-01","916600"
"351968","110670299","2015-05-01","916600"
"354387","105606660","2015-08-01","57200"
"355173","66081695","2012-11-01","1400"
"355173","98521897","2015-03-01","2400"
"355173","109014424","2015-01-01","3600"
"355173","91783482","2014-06-01","3600"
"355173","109154704","2015-07-01","6000"
"355173","104248156","2015-07-01","6000"
"356214","60981367","2013-03-01","43200"
"356214","62215128","2013-06-01","26400"
"359770","72849780","2013-12-01","19900"
"359770","75014484","2014-01-01","19900"
"366084","97980605","2014-12-01","5542300"
"366135","97777323","2014-12-01","3000000"
"366135","99048077","2014-12-01","51100"
"366135","99048073","2014-12-01","62500"
"366249","85043435","2014-02-01","7000"
"366249","99913968","2015-04-01","9400"
"366249","76430538","2014-02-01","7000"
"366249","97805491","2014-02-01","7000"
"370477","79217907","2014-05-01","928800"
"373514","60657454","2013-03-01","0"
"373801","61055198","2013-02-01","0"
"384432","86295813","2014-08-01","10844100"
"384432","97820428","2014-08-01","10844100"
"384432","76459553","2014-02-01","0"
"384432","60317542","2012-12-01","13100"
"384432","85552731","2014-09-01","29602500"
"384432","85059859","2014-07-01","306100"
"384432","91677012","2014-09-01","11473000"
"384432","91677020","2014-09-01","29602500"
"384432","85059853","2014-07-01","98900"
"384432","85067229","2014-08-01","9900"
"384432","85067227","2014-08-01","9900"
"384432","75025690","2013-12-01","0"
"384432","85552727","2014-09-01","1147300"
"384432","85067244","2014-08-01","9700"
"386222","111973713","2015-07-01","743300"
"386222","104414880","2015-07-01","743300"
"386222","112199882","2015-07-01","743300"
"393822","100176911","2015-04-01","0"
"393822","62167032","2013-04-01","59800"
"393822","60926848","2013-02-01","53300"
"393822","101093305","2015-05-01","140482500"
"394535","97741474","2015-03-01","67900"
"395559","97962470","2014-12-01","1033600"
"395559","97962482","2014-12-01","1711900"
"395559","108765841","2014-12-01","889100"
"395559","108765830","2014-12-01","1128500"
"395559","93813878","2014-12-01","1128500"
"395559","108765846","2014-12-01","725400"
"395559","108765849","2014-12-01","1711900"
"395559","97962479","2014-12-01","725400"
"395559","109173524","2014-12-01","1033600"
"395559","93813888","2014-12-01","889100"
"395559","97962466","2014-12-01","1217000"
"397631","124873810","2015-08-01","6028400"
"398590","97741189","2015-03-01","50300"
