EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TZ_CNT,TZ_INHOME_CNT,TZ_OUTHOME_CNT,TZ_INHOME_RATE,TZ_OUTHOME_RATE,TZ_CLOSE_CNT,TZ_OPEN_CNT,TZ_CLOSE_RATE,TZ_OPEN_RATE,TZ_BTBL_AVG,TZ_QY_FIRST_TIME,TZ_QY_END_TIME,TZ_FIRST_CLOSE_TIME
448548.0,[131366],[1],[ 0.25],[1996],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.25,1996-01,1996-01,2018-01
153637.0,[225601],[1],[ 0.],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.0,2000-01,2000-01,2018-01
153638.0,[732258 221867],[0 1],[ 0.18   0.933],[2013 2014],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.5565,2013-01,2014-01,2018-01
415781.0,[729007 727023 699618 687493 684588 678174 662102 639917 632218 629713],[0 0 1 1 0 0 0 1 0 0],[ 0.491  1.     0.747  0.9    0.676  0.5    0.8    0.8    1.     1.   ],[2003 2012 2002 2010 2000 2010 2014 2009 2012 2010],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2011.],10,3,7,0.3,0.7,1,9,0.1,0.9,0.7914,2003-01,2010-01,2018-01
514087.0,[705122 681896],[1 0],[ 1.    0.49],[2007 2010],[ 2012.  2018.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.745,2007-01,2010-01,2012-01
251947.0,[723177],[1],[ 0.95],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.95,2012-01,2012-01,2018-01
514091.0,[705111 678665 484117 178117 125983],[0 1 1 1 1],[ 0.    0.15  0.08  0.2   0.2 ],[2015 2015 2014 2015 2014],[ 2018.  2018.  2018.  2018.  2018.],5,4,1,0.8,0.2,0,5,0.0,1.0,0.126,2015-01,2014-01,2018-01
88107.0,[658953 218758],[1 1],[ 0.15  0.07],[2008 2013],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.11,2008-01,2013-01,2018-01
383022.0,[736975 693449 690325 686399 651842],[0 1 0 1 0],[ 0.05   0.1    0.016  0.1    0.1  ],[2007 2013 2001 2009 2013],[ 2018.  2018.  2018.  2013.  2018.],5,2,3,0.4,0.6,1,4,0.2,0.8,0.0732,2007-01,2013-01,2018-01
153649.0,"[717744 702561 692896 690247 690217 682351 669212 646291 640700 633756
 631674 480880 436531 415997 218129 126707 103710  78069]",[0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1],"[ 0.7    0.892  0.4    1.     1.     1.     1.     1.     1.     0.7    1.
  0.6    0.4    0.3    0.6    0.32   0.55   0.061]","[2011 1984 2007 1980 1993 1998 1991 1993 2007 2012 1989 2011 2011 2013 2005
 1991 1988 1987]","[ 2018.  2010.  2018.  2008.  2007.  2018.  2018.  2013.  2018.  2018.
  2009.  2018.  2018.  2018.  2018.  2018.  2018.  2018.]",18,14,4,0.7777777777777778,0.2222222222222222,5,13,0.2777777777777778,0.7222222222222222,0.6957222222222222,2011-01,1987-01,2018-01
514101.0,[647047 641831 636001 151856],[1 1 1 1],[ 0.5    0.08   0.2    0.129],[2000 1995 2000 1988],[ 2018.  2018.  2013.  2018.],4,4,0,1.0,0.0,1,3,0.25,0.75,0.22725,2000-01,1988-01,2018-01
120886.0,[676301],[1],[ 0.34],[2004],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.34,2004-01,2004-01,2018-01
317494.0,[298411 115594],[1 1],[ 1.     0.143],[2009 2012],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.5715,2009-01,2012-01,2018-01
251962.0,[653346 640522 626716],[1 1 1],[ 0.269  0.57   0.4  ],[1983 2005 2010],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.413,1983-01,2010-01,2018-01
55356.0,[108326],[1],[ 1.],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2008-01,2008-01,2018-01
317501.0,[18077],[1],[ 0.441],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.441,2015-01,2015-01,2018-01
415804.0,[672530],[1],[ 0.32],[1997],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.32,1997-01,1997-01,2007-01
120895.0,[710819],[0],[ 0.55],[2009],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.55,2009-01,2009-01,2018-01
350272.0,[643778],[1],[ 0.],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.0,2010-01,2010-01,2018-01
219199.0,[629196 412979],[1 1],[ 0.125  0.5  ],[2010 2009],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.3125,2010-01,2009-01,2018-01
88130.0,[707142 698859 689216 688251 662855 656231 648711 629888 623542 514653],[0 0 0 0 0 0 0 0 0 1],[ 1.    0.5   1.    1.    0.6   1.    0.05  1.    0.51  1.  ],[2012 2014 2014 2012 2009 2009 2013 2012 2007 2014],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],10,1,9,0.1,0.9,0,10,0.0,1.0,0.766,2012-01,2014-01,2018-01
219202.0,[722561],[1],[ 0.8],[2004],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,2004-01,2004-01,2018-01
514116.0,[738222 657528 652921 652752 652209 639323 629593  67806],[0 0 0 1 0 0 0 1],[ 0.267  0.75   1.     0.75   0.333  0.72   0.686  1.   ],[2015 2014 2013 2004 2014 2014 2013 2008],[ 2018.  2018.  2018.  2010.  2018.  2018.  2018.  2018.],8,2,6,0.25,0.75,1,7,0.125,0.875,0.68825,2015-01,2008-01,2018-01
186437.0,[625832],[0],[ 0.3],[2012],[ 2013.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.3,2012-01,2012-01,2013-01
153670.0,[663933 147749],[1 1],[ 0.51  0.27],[2005 2005],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.39,2005-01,2005-01,2018-01
514118.0,[303458],[1],[ 1.],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2012-01,2012-01,2018-01
120905.0,[687085],[0],[ 0.4],[2009],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.4,2009-01,2009-01,2018-01
251980.0,[225601],[1],[ 0.],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.0,2000-01,2000-01,2018-01
481357.0,[694340],[1],[ 0.4],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.4,2013-01,2013-01,2018-01
317519.0,[681508  46931  24685],[0 1 1],[ 0.333  0.375  0.3  ],[2014 2015 2014],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.336,2014-01,2014-01,2018-01
383055.0,[730468 239029],[0 1],[ 0.02  0.03],[2013 2007],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.025,2013-01,2007-01,2018-01
317522.0,[697037 680589],[0 1],[ 1.  1.],[2011 1986],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,1.0,2011-01,1986-01,2018-01
88147.0,[671241 624217],[0 1],[ 0.092  0.5  ],[2015 2015],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.296,2015-01,2015-01,2018-01
153683.0,[633026],[1],[ 0.7],[2004],[ 2008.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.7,2004-01,2004-01,2008-01
219221.0,[698027],[1],[ 1.],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2012-01,2012-01,2018-01
415830.0,[160863],[1],[ 0.333],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,2011-01,2011-01,2018-01
55382.0,[471877],[1],[ 0.1],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,2010-01,2010-01,2018-01
383064.0,[694172],[0],[ 0.6],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.6,2015-01,2015-01,2018-01
120920.0,[736814],[0],[ 0.089],[1999],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.08900000000000001,1999-01,1999-01,2018-01
514138.0,[384875],[1],[ 0.5],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2015-01,2015-01,2018-01
22618.0,[717550 664516 639176  99399],[0 0 0 1],[ 1.     0.49   0.4    0.333],[2007 2011 2011 2013],[ 2018.  2018.  2018.  2018.],4,1,3,0.25,0.75,0,4,0.0,1.0,0.55575,2007-01,2013-01,2018-01
383069.0,[106228],[1],[ 0.5],[1995],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1995-01,1995-01,2018-01
284767.0,[459698],[1],[ 0.1],[2003],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,2003-01,2003-01,2018-01
448609.0,[739853],[1],[ 0.7],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.7,2011-01,2011-01,2018-01
88166.0,[695709 682503 671945 650625 634562 628587 467691 407581 124575   5741],[1 1 1 1 1 1 1 1 1 1],[ 1.     1.     0.1    1.     1.     0.05   0.3    1.     0.913  1.   ],[1998 1997 2003 2015 1994 2011 2000 1994 2000 1999],[ 2018.  2018.  2010.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],10,10,0,1.0,0.0,1,9,0.1,0.9,0.7363000000000001,1998-01,1999-01,2018-01
55399.0,[691290],[0],[ 1.],[2009],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2009-01,2009-01,2018-01
481384.0,[716662 665231],[1 0],[ 0.483  0.978],[2007 2011],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.7304999999999999,2007-01,2011-01,2018-01
448616.0,[271352],[1],[ 0.003],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.003,2012-01,2012-01,2018-01
55402.0,[707400 698340 681761 653471 645419],[0 0 0 0 0],[ 1.    1.    1.    1.    0.88],[2008 2008 2011 2010 2014],[ 2018.  2018.  2018.  2018.  2018.],5,0,5,0.0,1.0,0,5,0.0,1.0,0.976,2008-01,2014-01,2018-01
88171.0,[739517],[0],[ 0.429],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.429,2012-01,2012-01,2018-01
88172.0,[717710],[1],[ 1.],[1992],[ 2009.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,1992-01,1992-01,2009-01
317550.0,[679495],[0],[ 0.51],[2001],[ 2005.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.51,2001-01,2001-01,2005-01
153712.0,"[731330 725241 720400 712129 712061 706742 705388 699924 699655 692642
 682523 677752 660285 659988 653569 648441 648221 643305 634622 631769
 630910 626997 398939 348675 296829 215296 158939 151229  74441  69131
  36458  30637  13274   4501]",[1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1],"[ 0.97   0.5    0.909  0.909  0.091  0.2    0.091  0.02   0.091  0.909
  0.091  0.9    0.091  0.091  0.333  0.909  0.909  0.909  0.909  0.01   0.5
  0.091  0.091  0.091  0.091  0.833  0.091  0.091  0.909  0.909  0.091
  0.004  0.909  0.091]","[2011 2011 2012 2012 2010 2011 2010 2011 2009 2012 2010 2010 2011 2011 2011
 2012 2011 2011 2011 2010 2011 2011 2011 2011 2011 2010 2011 2011 2011 2012
 2012 2011 2012 2010]","[ 2018.  2012.  2014.  2018.  2018.  2012.  2018.  2013.  2018.  2018.
  2018.  2012.  2018.  2018.  2018.  2014.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.]",34,29,5,0.8529411764705882,0.14705882352941177,6,28,0.17647058823529413,0.8235294117647058,0.4304117647058824,2011-01,2010-01,2018-01
415857.0,[69465],[1],[ 0.9],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.9,2013-01,2013-01,2018-01
448626.0,[661874],[0],[ 0.4],[2007],[ 2012.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.4,2007-01,2007-01,2012-01
88181.0,[250777],[1],[ 0.4],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.4,2013-01,2013-01,2018-01
88182.0,[736594 654009 392173],[0 0 1],[ 0.093  0.077  0.094],[2014 2014 2010],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.08800000000000001,2014-01,2010-01,2018-01
448633.0,[690956],[1],[ 1.],[2001],[ 2010.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,2001-01,2001-01,2010-01
284794.0,[395909 312747],[1 1],[ 0.936  0.98 ],[2010 2003],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.958,2010-01,2003-01,2018-01
88188.0,[681359],[1],[ 0.5],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2013-01,2013-01,2018-01
415868.0,[646626],[1],[ 0.6],[2006],[ 2012.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.6,2006-01,2006-01,2012-01
186497.0,[362390 362390 348119 339455],[1 1 1 1],[ 0.062  0.062  1.     0.477],[1993 1993 2013 1989],[ 2018.  2018.  2018.  2018.],4,4,0,1.0,0.0,0,4,0.0,1.0,0.40025000000000005,1993-01,1989-01,2018-01
55428.0,[163999],[1],[ 0.3],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,2010-01,2010-01,2018-01
252037.0,[704728],[0],[ 0.65],[2004],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.65,2004-01,2004-01,2018-01
350342.0,[695562],[1],[ 0.48],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.48,2007-01,2007-01,2018-01
481415.0,[624312],[1],[ 1.],[2005],[ 2015.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,2005-01,2005-01,2015-01
284809.0,[716212 287484],[1 1],[ 1.  1.],[2015 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,1.0,2015-01,2015-01,2018-01
153738.0,[693881 637154 231937],[1 1 1],[ 0.95  0.1   0.5 ],[2014 2013 2010],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.5166666666666667,2014-01,2010-01,2018-01
88206.0,[729034 645048],[1 1],[ 0.49  0.49],[2011 2011],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.49,2011-01,2011-01,2018-01
252047.0,[699457],[0],[ 0.5],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.5,2015-01,2015-01,2018-01
383120.0,[74357],[1],[ 0.333],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,2005-01,2005-01,2018-01
514191.0,[688588],[1],[ 0.3],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,2007-01,2007-01,2018-01
350350.0,[478900],[1],[ 0.069],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.069,2015-01,2015-01,2018-01
415894.0,[659412],[0],[ 0.7],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.7,2014-01,2014-01,2018-01
519026.0,[704348 642646 635949 634559 629154 512633],[0 0 0 0 0 1],[ 0.1    0.8    0.8    0.1    0.8    0.333],[2008 2011 2011 2011 2011 2015],[ 2018.  2018.  2018.  2018.  2018.  2018.],6,1,5,0.16666666666666666,0.8333333333333334,0,6,0.0,1.0,0.48883333333333345,2008-01,2015-01,2018-01
415897.0,[722709 189199],[0 1],[ 0.7  0.5],[2015 2010],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.6,2015-01,2010-01,2018-01
55449.0,[725049],[1],[ 0.25],[2009],[ 2010.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.25,2009-01,2009-01,2010-01
448665.0,[678512],[1],[ 0.333],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,2014-01,2014-01,2018-01
317596.0,[704496],[0],[ 0.053],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.053,2015-01,2015-01,2018-01
55450.0,[728179],[1],[ 0.034],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.034,2015-01,2015-01,2018-01
186526.0,"[671145 669817 649625 646791 638622 632771 403584 380338 375691 299217
 213841 208881  62335  61757]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1],"[ 0.25   0.1    1.     0.16   0.143  0.35   0.2    0.333  0.15   0.143  0.5
  0.885  0.5    1.   ]",[2015 2005 1992 2013 2014 2014 2013 2015 2012 2009 2015 1999 2015 2007],"[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.]",14,14,0,1.0,0.0,0,14,0.0,1.0,0.4081428571428571,2015-01,2007-01,2018-01
514207.0,[740136],[1],[ 0.167],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.16699999999999998,2014-01,2014-01,2018-01
22683.0,[661157],[0],[ 0.512],[2010],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.512,2010-01,2010-01,2018-01
186529.0,[728466 649967],[0 0],[ 0.1  0.4],[2014 2014],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.25,2014-01,2014-01,2018-01
120989.0,[674375],[1],[ 0.09],[2006],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.09,2006-01,2006-01,2018-01
415906.0,[669770 663005],[1 0],[ 0.14  0.6 ],[2012 2011],[ 2018.  2015.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.37,2012-01,2011-01,2018-01
120987.0,[19523],[1],[ 0.5],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2011-01,2011-01,2018-01
55461.0,[234963 221089],[1 1],[ 0.7    0.237],[2007 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.46849999999999997,2007-01,2014-01,2018-01
219302.0,[694261],[0],[ 0.9],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.9,2014-01,2014-01,2018-01
481439.0,[636303],[1],[ 0.2],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,2005-01,2005-01,2018-01
219305.0,[728062 726335 720745 703380 677408],[0 0 0 0 0],[ 0.8   0.75  0.8   1.    0.7 ],[2013 2011 2008 2014 2013],[ 2018.  2018.  2018.  2018.  2018.],5,0,5,0.0,1.0,0,5,0.0,1.0,0.8099999999999999,2013-01,2013-01,2018-01
22699.0,[696093 634450],[0 0],[ 0.858  1.   ],[2014 2014],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.929,2014-01,2014-01,2018-01
317612.0,[654850],[0],[ 0.094],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.094,2015-01,2015-01,2018-01
186541.0,[724730 691848 631040],[0 0 0],[ 0.4    0.353  0.3  ],[2014 2010 2014],[ 2018.  2018.  2018.],3,0,3,0.0,1.0,0,3,0.0,1.0,0.351,2014-01,2014-01,2018-01
88238.0,[731284],[0],[ 0.2],[1999],[ 2004.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.2,1999-01,1999-01,2004-01
252078.0,[653218 637172],[0 0],[ 0.7   0.51],[2015 2013],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.605,2015-01,2013-01,2018-01
55476.0,[729344],[1],[ 0.1],[1997],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,1997-01,1997-01,2018-01
252085.0,[652700 642180],[1 0],[ 1.     0.125],[2013 2010],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.5625,2013-01,2010-01,2018-01
284854.0,[706675 701545],[0 0],[ 0.043  0.167],[1998 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.10499999999999998,1998-01,2015-01,2018-01
55478.0,[637035],[1],[ 0.49],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.49,2015-01,2015-01,2018-01
481462.0,[182654],[1],[ 0.2],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,2008-01,2008-01,2018-01
415929.0,[732888 711155],[1 0],[ 0.49   0.659],[2013 2012],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.5745,2013-01,2012-01,2018-01
350394.0,[721988],[0],[ 0.75],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.75,2014-01,2014-01,2018-01
481467.0,[711585],[0],[ 0.577],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.5770000000000001,2014-01,2014-01,2018-01
219324.0,[707848 648644 639048 625379 140760],[0 0 0 0 1],[ 0.296  0.042  0.035  0.034  0.089],[2014 2007 2005 2004 2001],[ 2018.  2018.  2018.  2018.  2018.],5,1,4,0.2,0.8,0,5,0.0,1.0,0.09920000000000001,2014-01,2001-01,2018-01
153790.0,[676866 404618 328287 221517 165328],[1 1 1 1 1],[ 0.5  1.   1.   0.9  1. ],[2008 2010 2007 2008 2008],[ 2018.  2018.  2018.  2018.  2018.],5,5,0,1.0,0.0,0,5,0.0,1.0,0.8800000000000001,2008-01,2008-01,2018-01
383167.0,[666102],[1],[ 0.5],[2004],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2004-01,2004-01,2018-01
55488.0,[698773 698088 691039 627315 519094 222554 125411],[0 0 1 0 1 1 1],[ 1.     0.408  0.858  0.45   1.     0.7    0.333],[2009 2011 2007 2008 2009 2010 2015],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.],7,4,3,0.5714285714285714,0.42857142857142855,0,7,0.0,1.0,0.6784285714285715,2009-01,2015-01,2018-01
514241.0,[683229],[0],[ 0.372],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.37200000000000005,2014-01,2014-01,2018-01
448704.0,[736339 733685 708083 705742 655500 649699 638981 638783 627257 246527],[0 0 0 0 0 1 0 0 0 1],[ 1.     1.     0.848  1.     0.1    1.     0.3    1.     1.     0.5  ],[2012 2011 2004 2013 2006 2009 2002 2014 2011 2009],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],10,2,8,0.2,0.8,0,10,0.0,1.0,0.7748,2012-01,2009-01,2018-01
481474.0,[670055 647690 412177],[0 1 1],[ 0.51  0.5   0.05],[2012 2013 2015],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.35333333333333333,2012-01,2015-01,2018-01
88260.0,[675893],[0],[ 0.15],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.15,2014-01,2014-01,2018-01
383173.0,[129014],[1],[ 0.1],[2002],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,2002-01,2002-01,2018-01
22724.0,[640306],[0],[ 0.083],[2004],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.083,2004-01,2004-01,2018-01
121031.0,[740098 701578 686189 653385 642470 632148 407403 329486  63718],[0 0 1 0 1 1 1 1 1],[ 1.     0.1    0.8    0.1    0.5    0.5    0.125  1.     0.39 ],[2014 2015 2013 2014 2007 2003 2015 2014 2002],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],9,6,3,0.6666666666666666,0.3333333333333333,0,9,0.0,1.0,0.5016666666666666,2014-01,2002-01,2018-01
88264.0,[650601 643125 317452   3193],[1 1 1 1],[ 0.01   0.01   0.01   0.019],[2015 2015 2014 2015],[ 2018.  2018.  2018.  2018.],4,4,0,1.0,0.0,0,4,0.0,1.0,0.01225,2015-01,2015-01,2018-01
350406.0,[706186 663409 652742 295465 234128],[1 0 0 1 1],[ 0.1    0.025  0.357  0.357  0.082],[2000 1993 2000 2000 2014],[ 2008.  2018.  2018.  2018.  2018.],5,3,2,0.6,0.4,1,4,0.2,0.8,0.1842,2000-01,2014-01,2008-01
22730.0,[627309],[0],[ 1.],[2006],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2006-01,2006-01,2018-01
448720.0,[56273],[1],[ 1.],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2010-01,2010-01,2018-01
121040.0,[721888],[1],[ 0.01],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.01,2008-01,2008-01,2018-01
153808.0,[623682],[1],[ 0.313],[1996],[ 2006.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.313,1996-01,1996-01,2006-01
383190.0,[724151 649571 100497],[1 0 1],[ 0.976  0.99   0.528],[2012 2014 2014],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.8313333333333333,2012-01,2014-01,2018-01
153816.0,[713933 691373 672108 664901 633834],[0 0 0 0 1],[ 0.     1.     0.003  0.36   0.091],[2015 2014 2014 2014 2007],[ 2018.  2018.  2018.  2018.  2018.],5,1,4,0.2,0.8,0,5,0.0,1.0,0.2908,2015-01,2007-01,2018-01
121056.0,[725545],[1],[ 0.217],[2003],[ 2008.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.217,2003-01,2003-01,2008-01
153824.0,[715046 671633],[0 1],[ 0.1  0.1],[1999 2002],[ 2006.  2018.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.1,1999-01,2002-01,2006-01
153825.0,[696044],[1],[ 1.],[1992],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1992-01,1992-01,2018-01
383204.0,[53985],[1],[ 0.4],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.4,2008-01,2008-01,2018-01
514278.0,[735842],[0],[ 1.],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2012-01,2012-01,2018-01
252134.0,[647726],[0],[ 1.],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2012-01,2012-01,2018-01
415976.0,[390159  59314  33572],[1 1 1],[ 0.9   0.82  0.25],[2011 2012 2008],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.6566666666666666,2011-01,2008-01,2018-01
219372.0,[703024 656236 389918],[0 0 1],[ 1.   0.2  0.5],[1993 1995 2000],[ 2005.  2008.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,2,1,0.6666666666666666,0.3333333333333333,0.5666666666666667,1993-01,2000-01,2005-01
219378.0,[677389],[0],[ 0.718],[2006],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.718,2006-01,2006-01,2018-01
153843.0,[701840 640264],[1 1],[ 0.5  0.9],[2012 2011],[ 2018.  2013.],2,2,0,1.0,0.0,1,1,0.5,0.5,0.7,2012-01,2011-01,2018-01
383219.0,[636376 415358],[0 1],[ 0.081  0.4  ],[2006 2009],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.24050000000000002,2006-01,2009-01,2018-01
