"EID","TYPECODE","IFHOME","B_REYEAR","B_ENDYEAR"
"3624","br148182","0","2015",""
"405460","br88076","0","2003",""
"464473","br148183","0","2012",""
"279513","br88077","0","2007",""
"279513","br58154","0","2000",""
"448806","br118064","0","2012",""
"277210","br28227","0","2008",""
"485091","br178058","0","2007","2011"
"164284","br148184","0","2007","2009"
"279513","br208494","0","2005",""
"74582","br28228","0","2006",""
"279513","br58156","0","2000",""
"283506","br118066","0","2012",""
"279513","br58157","0","2005",""
"285028","br148186","0","2007","2009"
"133671","br148188","0","2011","2012"
"279513","br208497","0","2006",""
"272177","br238340","0","2015",""
"310091","br208498","0","2001",""
"207992","br88081","0","2006","2013"
"279513","br28231","0","2013",""
"386628","br88083","0","2014",""
"23050","br148191","0","2015",""
"405460","br148192","0","1997",""
"279513","br118070","0","2009",""
"405460","br148193","0","1999",""
"174905","br118071","0","2005","2005"
"24321","br118073","0","1994",""
"191546","br118074","0","2008",""
"279513","br148194","0","1999",""
"277210","br238344","0","2004","2009"
"439","br28234","0","2011",""
"279513","br28235","0","2010",""
"279513","br208502","0","2000",""
"329569","br28237","0","2014",""
"517022","br118076","1","2004",""
"408871","br118077","0","2015",""
"302652","br118080","0","2015",""
"279513","br148196","0","1999",""
"279513","br58163","0","2004",""
"405460","br28239","0","2006","2009"
"376731","br58164","0","2010",""
"279513","br28240","0","2012",""
"377430","br238350","0","2009","2011"
"427990","br208509","0","2011",""
"279513","br58168","0","2007",""
"279513","br88087","0","2010",""
"405460","br148200","0","2002",""
"158967","br238351","0","2011",""
"279513","br148201","0","2001",""
"279513","br118081","0","2013",""
"63824","br208510","0","2007",""
"453327","br118082","1","2012",""
"405460","br148202","0","2011",""
"11029","br118084","0","2012",""
"80374","br58171","0","2014",""
"279513","br208511","0","2012",""
"149548","br238352","0","2014",""
"279513","br238353","0","2001",""
"279513","br58173","0","2010",""
"405460","br58174","0","2002","2007"
"405460","br208513","0","2003",""
"279513","br238355","0","2002",""
"279513","br148203","0","2000",""
"61818","br28244","0","2014",""
"279513","br178073","0","2015",""
"515120","br208515","0","2011",""
"279513","br58176","0","1993",""
"405460","br178074","0","2008",""
"64191","br238356","0","2010","2013"
"55801","br118087","0","2006","2012"
"63824","br178075","0","2008",""
"243034","br58177","0","2011",""
"405460","br28246","0","2002",""
"107564","br28247","0","2008","2014"
"66018","br88090","0","2002",""
"439","br238357","0","2010",""
"279513","br238358","0","2011",""
"405460","br148205","0","2003",""
"405460","br208516","0","2003",""
"405460","br118089","0","2002","2011"
"405460","br58179","0","2003",""
"279513","br238360","0","2008",""
"419767","br238361","0","2002",""
"232911","br208517","0","2012",""
"225977","br238363","0","2003","2004"
"279513","br148208","0","2003",""
"279513","br178077","0","1991",""
"279513","br208518","0","2000",""
"279513","br28250","0","2000",""
"279513","br148210","0","2007",""
"476941","br148211","0","2003","2012"
"263756","br178080","0","2009","2012"
"81108","br148213","0","2014",""
"279513","br208521","0","1999",""
"191546","br148215","0","2008",""
"405460","br88095","0","2003",""
"405460","br238367","0","2003",""
"279513","br178082","0","2000",""
"413219","br148216","0","1997",""
"279513","br238368","0","2013",""
"279513","br178083","0","2013",""
"279513","br88097","0","2014",""
"80721","br88098","0","2005","2006"
"279513","br118095","0","2001",""
"158537","br148217","0","2010",""
"279513","br28255","0","2000",""
"364568","br28257","1","2005",""
"279513","br58187","0","2001",""
"363860","br118097","0","2010","2012"
"405460","br148218","0","2003","2009"
"489594","br178085","0","2009",""
"277210","br28258","0","2008",""
"279513","br88101","0","2008",""
"277210","br178088","0","2010",""
"405460","br178090","0","1997",""
"407727","br58189","1","1996",""
"279513","br238378","0","2001",""
"112204","br178091","0","2003",""
"279513","br148224","0","2013",""
"279513","br238379","0","2011",""
"279513","br208532","0","2001",""
"134452","br238381","1","2014",""
"345826","br88103","0","2013",""
"191546","br28266","0","2011",""
"405460","br208536","0","2008",""
"111043","br148225","0","2005",""
"279513","br118107","0","2001",""
"272177","br88108","0","2015",""
"289524","br88110","0","2010","2011"
"279513","br208537","0","2000",""
"279513","br208538","0","2010",""
"279513","br148227","0","2014",""
"279513","br148229","0","2014",""
"405460","br28273","0","2003",""
"279513","br178095","0","2005",""
"439","br178096","0","2007",""
"236528","br148231","1","2015",""
"516766","br118108","0","2013",""
"72941","br118109","0","2005",""
"405460","br148232","0","2002","2013"
"279513","br88113","0","2012",""
"80349","br118112","0","2008",""
"405460","br238385","0","1996",""
"504283","br88116","1","2007",""
"13349","br178099","0","2007","2013"
"476941","br88117","0","2002",""
"279513","br118113","0","2002",""
"503304","br148233","0","2013","2013"
"504043","br238386","0","2015",""
"279513","br208541","0","2006",""
"279513","br238387","0","2009",""
"277210","br148234","0","2004",""
"279513","br118117","0","2000",""
"279513","br238388","0","2003",""
"405460","br238389","0","2003",""
"279513","br208543","0","2006",""
"458263","br58200","0","2006","2009"
"260832","br88120","0","2014",""
"99135","br58201","0","2005",""
"269902","br148235","0","2008","2012"
"405460","br178101","0","2003","2010"
"114450","br28275","0","2006",""
"279513","br58203","0","2013",""
"309337","br118121","0","2002",""
"386655","br58204","0","2010",""
"277210","br148236","0","2004","2005"
"279513","br238392","0","2010",""
"279513","br208547","0","1999",""
"279513","br208548","0","2003",""
"279513","br178107","0","2015",""
"232911","br148238","0","2015",""
"405460","br238393","0","2002","2013"
"57771","br148239","0","2014",""
"279513","br88123","0","2002",""
"405460","br58206","0","1997",""
"362323","br28277","0","2014",""
"279513","br178108","0","2013",""
"405460","br28279","0","2002",""
"439","br58210","0","2008",""
"279513","br178109","0","2012",""
"391427","br58211","0","2002","2003"
"279513","br208550","0","2002",""
"405460","br178111","0","1996",""
"329569","br178112","0","2014",""
"279513","br238399","0","2011",""
"279513","br238400","0","2005",""
"279513","br178115","0","2002",""
"399480","br58213","0","2015",""
"169622","br208553","0","2009",""
"279513","br148243","0","2011",""
"187460","br148244","0","2015",""
"279513","br178116","0","2010",""
"217621","br178118","0","2009","2012"
"279513","br58214","0","2001",""
"313940","br148246","0","1996","2006"
"279513","br58215","0","2008",""
"279513","br58216","0","2000",""
"220377","br148247","0","2000",""
"279513","br118133","0","2000",""
"279513","br28281","0","2005",""
"279513","br28282","0","2013",""
"279513","br208557","0","2004",""
"279513","br28283","0","2000",""
"191546","br178119","0","2007",""
"405460","br88128","0","2002",""
"48506","br118136","0","2011","2013"
"405460","br148250","0","2002",""
"323815","br88129","0","2015",""
"243433","br118137","0","2012",""
"279513","br148251","0","2006","2010"
"353345","br28285","0","2014",""
"279513","br178121","0","2000",""
"279513","br148252","0","2004",""
"279513","br58217","0","2015",""
"148529","br88132","0","2002","2006"
"476941","br28286","0","2007","2012"
"455285","br88133","0","2008","2011"
"279513","br238404","0","2001",""
"279513","br88134","0","2015",""
"483013","br118143","0","2010",""
"191546","br148257","0","2009",""
"63824","br178127","0","2007",""
"485668","br238408","0","2007",""
"279513","br208561","0","2000",""
"279513","br118144","0","2012",""
"492755","br148258","0","2015",""
"279513","br118147","0","2011",""
"279513","br118148","0","2001",""
"362323","br238412","0","2014",""
"478538","br58222","0","2012","2013"
"279513","br88138","0","2001",""
"405460","br28295","0","2008","2011"
"299729","br208564","0","2011",""
"279513","br208565","0","2002",""
"405460","br118152","0","2002",""
"277752","br118153","0","2013",""
"229027","br238414","0","1998","2011"
"405460","br178130","0","2002","2007"
"97028","br58224","0","2014",""
"279513","br238417","0","2010",""
"405460","br28298","0","2002",""
"405460","br238418","0","2003",""
"405460","br118158","0","2003",""
"279513","br88140","0","2002",""
"277210","br88141","0","2010",""
"405460","br28299","0","2007",""
"441494","br28300","0","2002",""
"256051","br118159","0","2009","2009"
"455570","br118160","0","2010",""
"63824","br178131","0","2006",""
"279513","br178134","0","2013",""
"279513","br88143","0","2001",""
"279513","br238419","0","2014",""
"279513","br88144","0","2001",""
"279513","br58227","0","2000",""
"405460","br148267","0","2002",""
"405460","br58228","0","1996",""
"149322","br238420","0","2007","2010"
"333334","br118161","0","2008",""
"524365","br148271","0","2007","2008"
"279513","br148272","0","2005",""
"11029","br208566","0","2012",""
"279513","br178135","0","2000",""
"468333","br238421","0","2009","2011"
"139616","br28303","0","2007",""
"279513","br88149","0","2000",""
"279513","br148274","0","2001",""
"88337","br178136","0","2007",""
"405460","br28304","0","2008","2010"
"279513","br178137","0","2004",""
"279513","br238423","0","2010",""
"83312","br28305","0","2009",""
"301683","br178140","0","2013",""
"405460","br28307","0","2003","2011"
"81092","br88152","0","2010",""
"405460","br118166","0","2003",""
"279513","br208568","0","2002",""
"405460","br118168","0","2008",""
"279513","br208569","0","2009",""
"279513","br148275","0","2010",""
"279513","br118170","0","2013",""
"202204","br118171","0","2010",""
"279513","br88154","0","1999",""
"510263","br148276","0","2003","2006"
"279513","br88155","0","2001",""
"405460","br178143","0","2003",""
"405460","br28310","0","2002",""
"196526","br238433","0","2006","2008"
"488851","br238434","0","2008","2009"
"279513","br28312","0","2001",""
"279513","br58239","0","2002",""
"494180","br58240","0","2015",""
"279513","br208573","0","2002",""
"279513","br118179","0","2002",""
"279513","br118180","0","2000",""
"279513","br88156","0","2008",""
"379068","br88157","1","1997",""
"279513","br118181","0","2011",""
"405460","br238437","0","2002",""
"279513","br238438","0","2009",""
"279513","br58242","0","2001",""
"279513","br58243","0","2004",""
"329569","br58244","0","2012",""
"405460","br88159","0","2009",""
"405460","br238442","0","1996",""
"362323","br58246","0","2014",""
"364568","br208576","1","2002",""
"498263","br148281","0","2014",""
"405460","br118184","0","2002","2012"
"405460","br208577","0","1997","2013"
"279513","br88162","0","2005",""
"26039","br58247","0","2013","2014"
"439","br118186","0","2011",""
"405460","br148282","0","2002","2007"
"279513","br148283","0","2000",""
"405460","br238444","0","2003",""
"405460","br208578","0","2002",""
"348204","br88164","0","2012",""
"279513","br28313","0","2002",""
"146654","br118188","0","2012",""
"59519","br88165","0","2015",""
"279513","br208580","0","2001",""
"161723","br178149","0","2007",""
"405460","br178150","0","2011",""
"279513","br148284","0","2001",""
"405460","br148285","0","2002",""
"295844","br58249","0","2005","2007"
"405460","br238449","0","1997",""
"302652","br178154","0","2014",""
"405460","br118190","0","2003",""
"210217","br238451","0","2006","2009"
"290509","br178156","0","2009","2013"
"279513","br88170","0","2002",""
"316146","br88171","0","2009",""
"279513","br118191","0","2003",""
"279513","br178157","0","2001",""
"405460","br118192","0","1997",""
"235010","br208584","0","2013",""
"279513","br28319","0","2001",""
"279513","br58253","0","2006",""
"255894","br208585","0","2014","2014"
"405460","br88173","0","2003",""
"279513","br88175","0","2000",""
"279513","br208586","0","2009",""
"279513","br208587","0","2000",""
"279513","br28320","0","2008",""
"405460","br178160","0","1998",""
"405460","br208588","0","2008",""
"279513","br118193","0","2010",""
"405460","br208589","0","2010",""
"279513","br208590","0","2006",""
"279513","br58256","0","2000",""
"405460","br208591","0","2004",""
"64191","br208592","0","2013",""
"405460","br238457","0","2003",""
"279513","br178161","0","2000",""
"96247","br28323","0","2010",""
"279513","br148288","0","2010",""
"279513","br148289","0","2001",""
"405460","br148290","0","2001",""
"279513","br88176","0","2010",""
"357149","br58257","0","2007","2009"
"405460","br58258","0","2002",""
"279513","br28324","0","2000",""
"279513","br178162","0","2004",""
"279513","br148292","0","2000",""
"279513","br28325","0","2005",""
"405460","br178163","0","2003",""
